type,latency,urevent
17,12882,1
11,12907,2
1,13082,3
1,13332,4
1,13591,5
1,13841,6
11,14008,7
1,14183,8
1,14434,9
1,14692,10
1,14942,11
11,15109,12
1,15284,13
1,15535,14
1,15793,15
1,16043,16
11,16210,17
1,16385,18
1,16636,19
1,16894,20
1,17145,21
11,17312,22
1,17486,23
1,17737,24
1,17995,25
1,18246,26
11,18413,27
1,18587,28
1,18838,29
1,19096,30
1,19347,31
11,19514,32
1,19689,33
1,19939,34
1,20197,35
1,20448,36
11,20615,37
1,20790,38
1,21040,39
1,21299,40
1,21549,41
11,21716,42
1,21891,43
1,22141,44
1,22400,45
1,22650,46
11,22817,47
1,22992,48
1,23242,49
1,23501,50
1,23751,51
11,23918,52
1,24093,53
1,24343,54
1,24602,55
1,24852,56
11,25019,57
1,25195,58
1,25445,59
1,25703,60
1,25953,61
11,26120,62
1,26296,63
1,26546,64
1,26804,65
1,27054,66
11,27221,67
1,27397,68
1,27647,69
1,27906,70
1,28156,71
11,28323,72
1,28498,73
1,28748,74
1,29007,75
1,29257,76
11,29424,77
1,29599,78
1,29849,79
1,30108,80
1,30358,81
11,30525,82
1,30700,83
1,30950,84
1,31209,85
1,31460,86
11,31626,87
1,31801,88
1,32052,89
1,32310,90
1,32560,91
11,32727,92
1,32902,93
1,33153,94
1,33411,95
1,33662,96
11,33828,97
1,34003,98
1,34254,99
1,34512,100
1,34763,101
11,34929,102
1,35104,103
1,35355,104
1,35613,105
1,35864,106
11,36030,107
1,36206,108
1,36456,109
1,36714,110
1,36965,111
11,37132,112
1,37307,113
1,37557,114
1,37815,115
1,38066,116
11,38233,117
1,38408,118
1,38658,119
1,38917,120
1,39167,121
11,39334,122
1,39509,123
1,39759,124
1,40018,125
1,40268,126
11,40435,127
1,40610,128
1,40860,129
1,41119,130
1,41369,131
11,41536,132
1,41712,133
1,41962,134
1,42220,135
1,42470,136
11,42637,137
1,42813,138
1,43063,139
1,43321,140
1,43571,141
11,43738,142
1,43914,143
1,44164,144
1,44423,145
1,44673,146
11,44840,147
1,45015,148
1,45265,149
1,45524,150
1,45774,151
1,46032,152
1,46282,153
12,59455,154
2,59630,155
2,59880,156
2,60139,157
2,60389,158
12,60556,159
2,60732,160
2,60982,161
2,61240,162
2,61490,163
12,61657,164
2,61832,165
2,62082,166
2,62341,167
2,62591,168
12,62758,169
2,62933,170
2,63183,171
2,63442,172
2,63692,173
12,63859,174
2,64034,175
2,64284,176
2,64543,177
2,64793,178
12,64961,179
2,65135,180
2,65386,181
2,65644,182
2,65894,183
12,66061,184
2,66237,185
2,66487,186
2,66745,187
2,66995,188
12,67162,189
2,67338,190
2,67588,191
2,67847,192
2,68097,193
12,68264,194
2,68439,195
2,68689,196
2,68948,197
2,69198,198
12,69365,199
2,69540,200
2,69790,201
2,70049,202
2,70299,203
12,70466,204
2,70641,205
2,70891,206
2,71150,207
2,71400,208
12,71567,209
2,71742,210
2,71993,211
2,72251,212
2,72501,213
12,72668,214
2,72843,215
2,73094,216
2,73352,217
2,73603,218
12,73769,219
2,73944,220
2,74195,221
2,74453,222
2,74704,223
12,74871,224
2,75045,225
2,75296,226
2,75554,227
2,75805,228
12,75972,229
2,76147,230
2,76397,231
2,76655,232
2,76906,233
12,77073,234
2,77248,235
2,77498,236
2,77757,237
2,78007,238
12,78174,239
2,78349,240
2,78599,241
2,78858,242
2,79108,243
12,79275,244
2,79450,245
2,79700,246
2,79959,247
2,80209,248
12,80376,249
2,80551,250
2,80801,251
2,81060,252
2,81310,253
12,81477,254
2,81653,255
2,81903,256
2,82161,257
2,82411,258
12,82578,259
2,82754,260
2,83004,261
2,83262,262
2,83512,263
12,83679,264
2,83855,265
2,84105,266
2,84364,267
2,84614,268
12,84781,269
2,84956,270
2,85206,271
2,85465,272
2,85715,273
12,85882,274
2,86057,275
2,86307,276
2,86566,277
2,86816,278
12,86983,279
2,87158,280
2,87408,281
2,87667,282
2,87917,283
12,88084,284
2,88259,285
2,88509,286
2,88768,287
2,89018,288
12,89185,289
2,89360,290
2,89611,291
2,89869,292
2,90120,293
12,90286,294
2,90461,295
2,90712,296
2,90970,297
2,91221,298
12,91387,299
2,91562,300
