type,latency,urevent
17,3240,1
11,3265,2
1,3441,3
1,3691,4
1,3949,5
1,4199,6
11,4366,7
1,4541,8
1,4792,9
1,5050,10
1,5301,11
11,5467,12
1,5642,13
1,5893,14
1,6151,15
1,6402,16
11,6568,17
1,6743,18
1,6994,19
1,7252,20
1,7503,21
11,7669,22
1,7845,23
1,8095,24
1,8353,25
1,8604,26
11,8770,27
1,8946,28
1,9196,29
1,9454,30
1,9705,31
11,9872,32
1,10047,33
1,10297,34
1,10556,35
1,10806,36
11,10973,37
1,11148,38
1,11398,39
1,11657,40
1,11907,41
11,12074,42
1,12249,43
1,12499,44
1,12758,45
1,13008,46
11,13175,47
1,13350,48
1,13601,49
1,13859,50
1,14109,51
11,14276,52
1,14452,53
1,14702,54
1,14960,55
1,15210,56
11,15377,57
1,15553,58
1,15803,59
1,16062,60
1,16312,61
11,16479,62
1,16654,63
1,16904,64
1,17163,65
1,17413,66
11,17580,67
1,17755,68
1,18005,69
1,18264,70
1,18514,71
11,18681,72
1,18856,73
1,19106,74
1,19365,75
1,19615,76
11,19782,77
1,19957,78
1,20207,79
1,20466,80
1,20716,81
11,20883,82
1,21058,83
1,21308,84
1,21567,85
1,21817,86
11,21984,87
1,22159,88
1,22409,89
1,22668,90
1,22919,91
11,23085,92
1,23260,93
1,23510,94
1,23769,95
1,24020,96
11,24186,97
1,24362,98
1,24612,99
1,24870,100
1,25121,101
11,25287,102
1,25463,103
1,25713,104
1,25971,105
1,26222,106
11,26388,107
1,26564,108
1,26814,109
1,27073,110
1,27323,111
11,27490,112
1,27665,113
1,27915,114
1,28174,115
1,28424,116
11,28591,117
1,28766,118
1,29016,119
1,29275,120
1,29525,121
11,29692,122
1,29867,123
1,30118,124
1,30376,125
1,30626,126
11,30793,127
1,30968,128
1,31219,129
1,31477,130
1,31727,131
11,31894,132
1,32069,133
1,32320,134
1,32579,135
1,32829,136
11,32996,137
1,33171,138
1,33421,139
1,33680,140
1,33930,141
11,34097,142
1,34272,143
1,34522,144
1,34781,145
1,35031,146
11,35198,147
1,35373,148
1,35623,149
1,35882,150
1,36132,151
1,36391,152
1,36641,153
12,49829,154
2,50005,155
2,50255,156
2,50514,157
2,50764,158
12,50931,159
2,51106,160
2,51356,161
2,51615,162
2,51865,163
12,52032,164
2,52207,165
2,52457,166
2,52716,167
2,52966,168
12,53133,169
2,53308,170
2,53558,171
2,53817,172
2,54067,173
12,54234,174
2,54409,175
2,54659,176
2,54918,177
2,55168,178
12,55335,179
2,55510,180
2,55760,181
2,56019,182
2,56269,183
12,56436,184
2,56611,185
2,56861,186
2,57120,187
2,57371,188
12,57537,189
2,57713,190
2,57963,191
2,58221,192
2,58472,193
12,58638,194
2,58814,195
2,59064,196
2,59322,197
2,59573,198
12,59739,199
2,59915,200
2,60165,201
2,60423,202
2,60674,203
12,60840,204
2,61016,205
2,61266,206
2,61525,207
2,61776,208
12,61942,209
2,62117,210
2,62367,211
2,62626,212
2,62876,213
12,63043,214
2,63218,215
2,63468,216
2,63727,217
2,63977,218
12,64144,219
2,64319,220
2,64570,221
2,64828,222
2,65078,223
12,65245,224
2,65420,225
2,65671,226
2,65929,227
2,66179,228
12,66346,229
2,66521,230
2,66772,231
2,67031,232
2,67281,233
12,67448,234
2,67623,235
2,67873,236
2,68132,237
2,68382,238
12,68549,239
2,68724,240
2,68974,241
2,69233,242
2,69483,243
12,69650,244
2,69825,245
2,70075,246
2,70334,247
2,70584,248
12,70751,249
2,70926,250
2,71176,251
2,71435,252
2,71685,253
12,71852,254
2,72027,255
2,72277,256
2,72536,257
2,72786,258
12,72953,259
2,73128,260
2,73378,261
2,73637,262
2,73887,263
12,74054,264
2,74229,265
2,74479,266
2,74738,267
2,74988,268
12,75155,269
2,75331,270
2,75581,271
2,75839,272
2,76090,273
12,76256,274
2,76432,275
2,76682,276
2,76940,277
2,77191,278
12,77357,279
2,77533,280
2,77783,281
2,78042,282
2,78292,283
12,78459,284
2,78634,285
2,78884,286
2,79143,287
2,79393,288
12,79560,289
2,79735,290
2,79985,291
2,80244,292
2,80494,293
12,80661,294
2,80836,295
2,81087,296
2,81345,297
2,81595,298
12,81762,299
2,81937,300
2,82188,301
2,82446,302
2,82696,303
2,82955,304
2,83205,305
14,89011,306
4,89186,307
4,89437,308
4,89695,309
4,89946,310
14,90112,311
4,90287,312
4,90538,313
4,90796,314
4,91047,315
14,91214,316
4,91389,317
4,91639,318
4,91897,319
4,92148,320
14,92314,321
4,92490,322
4,92740,323
4,92998,324
4,93249,325
14,93416,326
4,93591,327
4,93841,328
4,94100,329
4,94350,330
14,94517,331
4,94692,332
4,94943,333
4,95201,334
4,95451,335
14,95618,336
4,95793,337
4,96043,338
4,96302,339
4,96552,340
14,96719,341
4,96894,342
4,97145,343
4,97403,344
4,97653,345
14,97820,346
4,97996,347
4,98246,348
4,98504,349
4,98754,350
14,98921,351
4,99097,352
4,99347,353
4,99606,354
4,99856,355
14,100023,356
4,100198,357
4,100448,358
4,100707,359
4,100957,360
14,101124,361
4,101299,362
4,101549,363
4,101808,364
4,102058,365
14,102225,366
4,102400,367
4,102650,368
4,102909,369
4,103159,370
14,103326,371
4,103501,372
4,103751,373
4,104010,374
4,104260,375
14,104427,376
4,104602,377
4,104852,378
4,105111,379
4,105362,380
14,105528,381
4,105703,382
4,105953,383
4,106212,384
4,106463,385
14,106629,386
4,106804,387
4,107055,388
4,107313,389
4,107564,390
14,107730,391
4,107906,392
4,108156,393
4,108414,394
4,108665,395
14,108831,396
4,109007,397
4,109257,398
4,109515,399
4,109766,400
14,109932,401
4,110108,402
4,110358,403
4,110617,404
4,110867,405
14,111034,406
4,111209,407
4,111459,408
4,111718,409
4,111968,410
14,112135,411
4,112310,412
4,112560,413
4,112819,414
4,113069,415
14,113236,416
4,113411,417
4,113662,418
4,113920,419
4,114170,420
14,114337,421
4,114512,422
4,114763,423
4,115021,424
4,115271,425
14,115438,426
4,115613,427
4,115864,428
4,116123,429
4,116373,430
14,116540,431
4,116715,432
4,116965,433
4,117224,434
4,117474,435
14,117641,436
4,117816,437
4,118066,438
4,118325,439
4,118575,440
14,118742,441
4,118917,442
4,119167,443
4,119426,444
4,119676,445
14,119843,446
4,120018,447
4,120268,448
4,120527,449
4,120777,450
14,120944,451
4,121119,452
4,121369,453
4,121628,454
4,121878,455
4,122137,456
4,122387,457
13,127209,458
3,127384,459
3,127634,460
3,127893,461
3,128143,462
13,128310,463
3,128486,464
3,128736,465
3,128994,466
3,129244,467
13,129411,468
3,129586,469
3,129836,470
3,130095,471
3,130345,472
13,130512,473
3,130687,474
3,130937,475
3,131196,476
3,131446,477
13,131613,478
3,131788,479
3,132038,480
3,132297,481
3,132548,482
13,132715,483
3,132890,484
3,133140,485
3,133398,486
3,133649,487
13,133815,488
3,133991,489
3,134241,490
3,134499,491
3,134750,492
13,134916,493
3,135092,494
3,135342,495
3,135601,496
3,135851,497
13,136018,498
3,136193,499
3,136444,500
3,136702,501
3,136952,502
13,137119,503
3,137294,504
3,137544,505
3,137803,506
3,138053,507
13,138220,508
3,138395,509
3,138646,510
3,138904,511
3,139154,512
13,139321,513
3,139496,514
3,139747,515
3,140005,516
3,140255,517
13,140422,518
3,140597,519
3,140848,520
3,141106,521
3,141357,522
13,141524,523
3,141698,524
3,141949,525
3,142208,526
3,142458,527
13,142625,528
3,142799,529
3,143050,530
3,143309,531
3,143559,532
13,143726,533
3,143901,534
3,144151,535
3,144410,536
3,144660,537
13,144827,538
3,145002,539
3,145252,540
3,145511,541
3,145761,542
13,145928,543
3,146103,544
3,146353,545
3,146612,546
3,146862,547
13,147029,548
3,147204,549
3,147454,550
3,147713,551
3,147963,552
13,148130,553
3,148305,554
3,148555,555
3,148814,556
3,149064,557
13,149231,558
3,149407,559
3,149657,560
3,149915,561
3,150165,562
13,150332,563
3,150508,564
3,150758,565
3,151016,566
3,151267,567
13,151433,568
3,151609,569
3,151859,570
3,152118,571
3,152368,572
13,152535,573
3,152710,574
3,152960,575
3,153219,576
3,153469,577
13,153636,578
3,153811,579
3,154061,580
3,154320,581
3,154570,582
13,154737,583
3,154912,584
