type,latency,urevent
17,12914,1
12,12939,2
2,13114,3
2,13364,4
2,13623,5
2,13873,6
12,14040,7
2,14215,8
2,14465,9
2,14724,10
2,14974,11
12,15141,12
2,15316,13
2,15566,14
2,15825,15
2,16075,16
12,16242,17
2,16418,18
2,16668,19
2,16926,20
2,17176,21
12,17343,22
2,17519,23
2,17769,24
2,18027,25
2,18277,26
12,18444,27
2,18620,28
2,18870,29
2,19129,30
2,19379,31
12,19546,32
2,19721,33
2,19971,34
2,20230,35
2,20480,36
12,20647,37
2,20822,38
2,21072,39
2,21331,40
2,21581,41
12,21748,42
2,21923,43
2,22173,44
2,22432,45
2,22682,46
12,22849,47
2,23024,48
2,23274,49
2,23533,50
2,23783,51
12,23950,52
2,24125,53
2,24375,54
2,24634,55
2,24885,56
12,25051,57
2,25226,58
2,25477,59
2,25735,60
2,25986,61
12,26152,62
2,26327,63
2,26578,64
2,26836,65
2,27087,66
12,27253,67
2,27429,68
2,27679,69
2,27937,70
2,28188,71
12,28354,72
2,28530,73
2,28780,74
2,29038,75
2,29289,76
12,29455,77
2,29631,78
2,29881,79
2,30140,80
2,30390,81
12,30557,82
2,30732,83
2,30982,84
2,31241,85
2,31491,86
12,31658,87
2,31833,88
2,32083,89
2,32342,90
2,32592,91
12,32759,92
2,32934,93
2,33185,94
2,33443,95
2,33694,96
12,33860,97
2,34035,98
2,34286,99
2,34544,100
2,34795,101
12,34961,102
2,35136,103
2,35387,104
2,35646,105
2,35896,106
12,36063,107
2,36238,108
2,36488,109
2,36747,110
2,36997,111
12,37164,112
2,37339,113
2,37590,114
2,37848,115
2,38098,116
12,38265,117
2,38440,118
2,38690,119
2,38949,120
2,39199,121
12,39366,122
2,39541,123
2,39791,124
2,40050,125
2,40300,126
12,40467,127
2,40642,128
2,40892,129
2,41151,130
2,41401,131
12,41568,132
2,41743,133
2,41993,134
2,42252,135
2,42502,136
12,42669,137
2,42845,138
2,43095,139
2,43353,140
2,43603,141
12,43770,142
2,43946,143
2,44196,144
2,44454,145
2,44705,146
12,44871,147
2,45047,148
2,45297,149
2,45556,150
2,45806,151
2,46064,152
2,46315,153
11,55149,154
1,55324,155
1,55574,156
1,55833,157
1,56083,158
11,56250,159
1,56425,160
1,56675,161
1,56934,162
1,57184,163
11,57351,164
1,57526,165
1,57777,166
1,58035,167
1,58285,168
11,58452,169
1,58627,170
1,58878,171
1,59136,172
1,59386,173
11,59553,174
1,59728,175
1,59979,176
1,60237,177
1,60488,178
11,60655,179
1,60829,180
1,61080,181
1,61338,182
1,61589,183
11,61756,184
1,61931,185
1,62181,186
1,62440,187
1,62690,188
11,62857,189
1,63032,190
1,63282,191
1,63541,192
1,63791,193
11,63958,194
1,64133,195
1,64383,196
1,64642,197
1,64892,198
11,65059,199
1,65234,200
1,65484,201
1,65743,202
1,65993,203
11,66160,204
1,66335,205
1,66585,206
1,66844,207
1,67094,208
11,67261,209
1,67437,210
1,67687,211
1,67945,212
1,68195,213
11,68362,214
1,68538,215
1,68788,216
1,69046,217
1,69296,218
11,69463,219
1,69639,220
1,69889,221
1,70148,222
1,70398,223
11,70565,224
1,70740,225
