type,latency,urevent
17,4541,1
11,4566,2
1,4742,3
1,4992,4
1,5250,5
1,5500,6
11,5667,7
1,5843,8
1,6093,9
1,6352,10
1,6602,11
11,6769,12
1,6944,13
1,7194,14
1,7453,15
1,7703,16
11,7870,17
1,8045,18
1,8295,19
1,8554,20
1,8804,21
11,8971,22
1,9146,23
1,9397,24
1,9655,25
1,9905,26
11,10072,27
1,10247,28
1,10498,29
1,10756,30
1,11006,31
11,11173,32
1,11348,33
1,11599,34
1,11857,35
1,12108,36
11,12274,37
1,12449,38
1,12700,39
1,12958,40
1,13209,41
11,13375,42
1,13550,43
1,13801,44
1,14059,45
1,14310,46
11,14477,47
1,14652,48
1,14902,49
1,15160,50
1,15411,51
11,15578,52
1,15753,53
1,16003,54
1,16261,55
1,16512,56
11,16679,57
1,16854,58
1,17104,59
1,17363,60
1,17613,61
11,17780,62
1,17955,63
1,18205,64
1,18464,65
1,18714,66
11,18881,67
1,19056,68
1,19306,69
1,19565,70
1,19815,71
11,19982,72
1,20158,73
1,20408,74
1,20666,75
1,20916,76
11,21083,77
1,21259,78
1,21509,79
1,21767,80
1,22017,81
11,22184,82
1,22360,83
1,22610,84
1,22869,85
1,23119,86
11,23286,87
1,23461,88
1,23711,89
1,23970,90
1,24220,91
11,24387,92
1,24562,93
1,24812,94
1,25071,95
1,25321,96
11,25488,97
1,25663,98
1,25913,99
1,26172,100
1,26422,101
11,26589,102
1,26764,103
1,27014,104
1,27273,105
1,27523,106
11,27690,107
1,27865,108
1,28115,109
1,28374,110
1,28625,111
11,28791,112
1,28966,113
1,29216,114
1,29475,115
1,29726,116
11,29892,117
1,30067,118
1,30318,119
1,30576,120
1,30827,121
11,30993,122
1,31169,123
1,31419,124
1,31677,125
1,31928,126
11,32094,127
1,32270,128
1,32520,129
1,32778,130
1,33029,131
11,33195,132
1,33371,133
1,33621,134
1,33880,135
1,34130,136
11,34297,137
1,34472,138
1,34722,139
1,34981,140
1,35231,141
11,35398,142
1,35573,143
1,35823,144
1,36082,145
1,36332,146
11,36499,147
1,36674,148
1,36925,149
1,37183,150
1,37433,151
1,37692,152
1,37942,153
12,51122,154
2,51298,155
2,51548,156
2,51806,157
2,52057,158
12,52223,159
2,52399,160
2,52649,161
2,52907,162
2,53158,163
12,53324,164
2,53500,165
2,53750,166
2,54009,167
2,54259,168
12,54426,169
2,54601,170
2,54851,171
2,55110,172
2,55360,173
12,55527,174
2,55702,175
2,55952,176
2,56211,177
2,56461,178
12,56628,179
2,56803,180
2,57054,181
2,57312,182
2,57562,183
12,57729,184
2,57904,185
2,58155,186
2,58413,187
2,58663,188
12,58830,189
2,59005,190
2,59256,191
2,59515,192
2,59765,193
12,59932,194
2,60107,195
2,60357,196
2,60616,197
2,60866,198
12,61033,199
2,61208,200
2,61458,201
2,61717,202
2,61967,203
12,62134,204
2,62309,205
2,62559,206
2,62818,207
2,63068,208
12,63235,209
2,63411,210
2,63661,211
2,63919,212
2,64169,213
12,64336,214
2,64511,215
2,64761,216
2,65020,217
2,65270,218
12,65437,219
2,65612,220
2,65862,221
2,66121,222
2,66371,223
12,66538,224
2,66713,225
2,66963,226
2,67222,227
2,67472,228
12,67640,229
2,67815,230
2,68065,231
2,68323,232
2,68573,233
12,68740,234
2,68916,235
2,69166,236
2,69424,237
