type,latency,urevent
17,24354,1
11,24379,2
1,24554,3
1,24804,4
1,25063,5
1,25313,6
11,25480,7
1,25655,8
1,25905,9
1,26164,10
1,26414,11
11,26581,12
1,26756,13
1,27006,14
1,27265,15
1,27515,16
11,27682,17
1,27857,18
1,28107,19
1,28366,20
1,28616,21
11,28783,22
1,28958,23
1,29208,24
1,29467,25
1,29718,26
11,29884,27
1,30059,28
1,30309,29
1,30568,30
1,30819,31
11,30985,32
1,31160,33
1,31411,34
1,31669,35
1,31920,36
11,32086,37
1,32262,38
1,32512,39
1,32770,40
1,33021,41
11,33187,42
1,33363,43
1,33613,44
1,33871,45
1,34122,46
11,34288,47
1,34464,48
1,34714,49
1,34973,50
1,35223,51
11,35390,52
1,35565,53
1,35815,54
1,36074,55
1,36324,56
11,36491,57
1,36666,58
1,36916,59
1,37175,60
1,37425,61
11,37592,62
1,37767,63
1,38018,64
1,38276,65
1,38526,66
11,38693,67
1,38868,68
1,39119,69
1,39377,70
1,39627,71
11,39794,72
1,39969,73
1,40220,74
1,40479,75
1,40729,76
11,40896,77
1,41071,78
1,41321,79
1,41580,80
1,41830,81
11,41997,82
1,42172,83
1,42422,84
1,42681,85
1,42931,86
11,43098,87
1,43273,88
1,43523,89
1,43782,90
1,44032,91
11,44199,92
1,44374,93
1,44624,94
1,44883,95
1,45133,96
11,45300,97
1,45475,98
1,45725,99
1,45984,100
1,46234,101
11,46401,102
1,46577,103
1,46827,104
1,47085,105
1,47335,106
11,47502,107
1,47677,108
1,47927,109
1,48186,110
1,48437,111
11,48603,112
1,48779,113
1,49029,114
1,49287,115
1,49538,116
11,49704,117
1,49880,118
1,50130,119
1,50388,120
1,50639,121
11,50806,122
1,50981,123
1,51231,124
1,51490,125
1,51740,126
11,51907,127
1,52082,128
1,52332,129
1,52591,130
1,52841,131
11,53008,132
1,53183,133
1,53433,134
1,53692,135
1,53942,136
11,54109,137
1,54284,138
1,54535,139
1,54793,140
1,55043,141
11,55210,142
1,55385,143
1,55636,144
1,55894,145
1,56144,146
11,56311,147
1,56486,148
1,56737,149
1,56995,150
1,57246,151
1,57504,152
1,57754,153
12,70951,154
2,71126,155
2,71377,156
2,71635,157
2,71886,158
12,72053,159
2,72227,160
2,72478,161
2,72737,162
2,72987,163
12,73154,164
2,73328,165
2,73579,166
2,73838,167
2,74088,168
12,74255,169
2,74430,170
2,74680,171
2,74939,172
2,75189,173
12,75356,174
2,75531,175
2,75781,176
2,76040,177
2,76290,178
12,76457,179
2,76632,180
2,76882,181
2,77207,182
2,77466,183
12,77633,184
2,77808,185
2,78059,186
2,78317,187
2,78567,188
12,78734,189
2,78910,190
2,79160,191
2,79418,192
2,79677,193
12,79844,194
2,80019,195
2,80269,196
2,80528,197
2,80778,198
12,80945,199
2,81120,200
2,81370,201
2,81629,202
2,81879,203
12,82046,204
2,82221,205
2,82471,206
2,82730,207
2,82980,208
12,83147,209
2,83322,210
2,83572,211
2,83831,212
2,84081,213
12,84248,214
2,84423,215
2,84673,216
2,84932,217
2,85183,218
12,85349,219
2,85525,220
2,85775,221
2,86033,222
2,86284,223
12,86450,224
2,86626,225
2,86876,226
2,87134,227
2,87385,228
12,87551,229
2,87727,230
2,87977,231
2,88236,232
2,88486,233
12,88653,234
2,88828,235
2,89078,236
2,89337,237
2,89587,238
12,89754,239
2,89929,240
2,90179,241
2,90438,242
2,90688,243
12,90855,244
2,91030,245
2,91281,246
2,91539,247
2,91789,248
12,91956,249
2,92131,250
2,92382,251
2,92640,252
2,92890,253
12,93057,254
2,93232,255
2,93483,256
2,93741,257
2,93992,258
12,94159,259
2,94333,260
2,94584,261
2,94843,262
2,95093,263
12,95260,264
2,95434,265
2,95685,266
2,95944,267
2,96194,268
12,96361,269
2,96536,270
2,96786,271
2,97045,272
2,97295,273
12,97462,274
2,97637,275
2,97887,276
2,98146,277
2,98396,278
12,98563,279
2,98738,280
2,98988,281
2,99247,282
2,99497,283
12,99664,284
2,99839,285
2,100089,286
2,100349,287
2,100599,288
12,100766,289
2,100940,290
2,101190,291
2,101449,292
2,101699,293
12,101866,294
2,102042,295
2,102292,296
2,102550,297
2,102800,298
12,102967,299
2,103143,300
2,103393,301
2,103651,302
2,103901,303
2,104160,304
2,104411,305
14,110225,306
4,110400,307
4,110650,308
4,110909,309
4,111159,310
14,111326,311
4,111501,312
4,111751,313
4,112010,314
4,112260,315
14,112427,316
4,112602,317
4,112852,318
4,113111,319
4,113361,320
14,113528,321
4,113703,322
4,113953,323
4,114212,324
4,114463,325
14,114629,326
4,114805,327
4,115055,328
4,115313,329
4,115564,330
14,115730,331
4,115906,332
4,116156,333
4,116414,334
4,116665,335
14,116831,336
4,117007,337
4,117257,338
4,117516,339
4,117766,340
14,117933,341
4,118108,342
4,118358,343
4,118617,344
4,118867,345
14,119034,346
4,119209,347
4,119459,348
4,119718,349
4,119968,350
14,120135,351
4,120310,352
4,120561,353
4,120819,354
4,121069,355
14,121236,356
4,121412,357
4,121662,358
4,121920,359
4,122170,360
14,122337,361
4,122512,362
4,122763,363
4,123021,364
4,123272,365
14,123439,366
4,123613,367
4,123864,368
4,124123,369
4,124373,370
14,124540,371
4,124714,372
4,124965,373
4,125224,374
4,125474,375
14,125641,376
4,125816,377
4,126066,378
4,126325,379
4,126575,380
14,126742,381
4,126917,382
4,127167,383
4,127426,384
4,127676,385
14,127843,386
4,128018,387
4,128268,388
4,128527,389
4,128777,390
14,128944,391
4,129119,392
4,129369,393
4,129628,394
4,129878,395
14,130045,396
4,130220,397
4,130470,398
4,130729,399
4,130979,400
14,131146,401
4,131322,402
4,131572,403
4,131830,404
4,132080,405
14,132247,406
4,132423,407
4,132673,408
4,132931,409
4,133182,410
14,133348,411
4,133524,412
4,133774,413
4,134033,414
4,134283,415
14,134450,416
4,134625,417
4,134875,418
4,135134,419
4,135384,420
14,135551,421
4,135726,422
4,135976,423
4,136235,424
4,136485,425
14,136652,426
4,136827,427
4,137078,428
4,137336,429
4,137586,430
14,137753,431
4,137928,432
4,138179,433
4,138437,434
4,138687,435
14,138854,436
4,139029,437
4,139280,438
4,139538,439
4,139789,440
14,139956,441
4,140130,442
4,140381,443
4,140639,444
4,140890,445
14,141057,446
4,141231,447
4,141482,448
4,141740,449
4,141991,450
14,142158,451
4,142333,452
4,142583,453
4,142842,454
4,143092,455
4,143351,456
4,143601,457
13,148431,458
3,148606,459
3,148856,460
3,149114,461
3,149365,462
13,149532,463
3,149707,464
3,149957,465
3,150216,466
3,150466,467
13,150633,468
3,150808,469
3,151058,470
3,151317,471
3,151567,472
13,151734,473
3,151909,474
3,152159,475
3,152418,476
3,152668,477
13,152835,478
3,153011,479
3,153261,480
3,153519,481
3,153769,482
13,153936,483
3,154112,484
3,154362,485
3,154621,486
3,154871,487
13,155037,488
3,155213,489
3,155463,490
3,155722,491
3,155972,492
13,156139,493
3,156314,494
3,156564,495
3,156823,496
3,157073,497
13,157240,498
3,157415,499
3,157665,500
3,157924,501
3,158174,502
13,158341,503
3,158516,504
3,158766,505
3,159025,506
3,159275,507
13,159442,508
3,159617,509
3,159867,510
3,160126,511
3,160376,512
13,160543,513
3,160718,514
3,160969,515
3,161227,516
3,161478,517
13,161644,518
3,161819,519
3,162070,520
3,162328,521
3,162579,522
13,162745,523
3,162920,524
3,163171,525
3,163429,526
3,163680,527
13,163846,528
3,164022,529
3,164272,530
3,164530,531
3,164781,532
13,164947,533
3,165123,534
3,165373,535
3,165631,536
3,165882,537
13,166049,538
3,166224,539
3,166474,540
3,166733,541
3,166983,542
13,167150,543
3,167325,544
3,167575,545
3,167834,546
3,168084,547
13,168251,548
3,168426,549
3,168676,550
3,168935,551
3,169185,552
13,169352,553
3,169527,554
3,169778,555
3,170036,556
3,170286,557
13,170453,558
3,170629,559
3,170879,560
3,171137,561
3,171387,562
13,171554,563
3,171730,564
3,171980,565
3,172239,566
3,172489,567
13,172656,568
3,172831,569
3,173081,570
3,173340,571
3,173590,572
13,173757,573
3,173932,574
3,174182,575
3,174441,576
3,174691,577
13,174858,578
3,175033,579
3,175283,580
3,175542,581
