type,latency,urevent
keyboard0,1553,1
keyboard0,2877,2
17,9399,3
12,9424,4
2,9600,5
2,9850,6
2,10109,7
2,10359,8
12,10526,9
2,10701,10
2,10951,11
2,11210,12
2,11460,13
12,11627,14
2,11802,15
2,12052,16
2,12311,17
2,12561,18
12,12728,19
2,12903,20
2,13153,21
2,13412,22
2,13662,23
12,13829,24
2,14004,25
2,14255,26
2,14513,27
2,14763,28
12,14930,29
2,15105,30
2,15356,31
2,15614,32
2,15864,33
12,16031,34
2,16206,35
2,16457,36
2,16715,37
2,16966,38
12,17132,39
2,17307,40
2,17558,41
2,17816,42
2,18067,43
12,18233,44
2,18408,45
2,18659,46
2,18917,47
2,19168,48
12,19335,49
2,19510,50
2,19760,51
2,20018,52
2,20269,53
12,20436,54
2,20611,55
2,20861,56
2,21119,57
2,21370,58
12,21537,59
2,21712,60
2,21962,61
2,22221,62
2,22471,63
12,22638,64
2,22813,65
2,23063,66
2,23322,67
2,23572,68
12,23739,69
2,23914,70
2,24164,71
2,24423,72
2,24673,73
12,24840,74
2,25016,75
2,25266,76
2,25524,77
2,25774,78
12,25941,79
2,26117,80
2,26367,81
2,26625,82
2,26875,83
12,27042,84
2,27218,85
2,27468,86
2,27727,87
2,27977,88
12,28144,89
2,28319,90
2,28569,91
2,28828,92
2,29078,93
12,29245,94
2,29420,95
2,29670,96
2,29929,97
2,30179,98
12,30346,99
2,30521,100
2,30771,101
2,31030,102
2,31280,103
12,31447,104
2,31622,105
2,31872,106
2,32131,107
2,32381,108
12,32548,109
2,32723,110
2,32973,111
2,33232,112
2,33483,113
12,33649,114
2,33824,115
boundary,33901,116
2,33916,117
2,34174,118
2,34425,119
2,34684,120
2,34934,121
keyboard0,38210,122
keyboard0,40039,123
11,43717,124
1,43893,125
1,44143,126
1,44402,127
1,44652,128
11,44819,129
1,44994,130
1,45244,131
1,45503,132
1,45753,133
11,45920,134
1,46095,135
1,46345,136
1,46604,137
1,46854,138
11,47021,139
1,47196,140
1,47447,141
1,47705,142
1,47955,143
11,48122,144
1,48297,145
1,48548,146
1,48806,147
1,49056,148
11,49223,149
1,49398,150
1,49649,151
1,49907,152
1,50158,153
11,50324,154
1,50499,155
1,50750,156
1,51008,157
1,51259,158
11,51426,159
1,51600,160
1,51851,161
1,52109,162
1,52360,163
11,52527,164
1,52702,165
1,52952,166
1,53210,167
1,53461,168
11,53628,169
1,53803,170
1,54053,171
1,54312,172
1,54562,173
11,54729,174
1,54904,175
1,55154,176
1,55413,177
1,55663,178
11,55830,179
1,56005,180
1,56255,181
1,56515,182
1,56765,183
11,56931,184
1,57106,185
1,57356,186
1,57615,187
1,57865,188
11,58032,189
1,58208,190
1,58458,191
1,58716,192
1,58966,193
11,59133,194
1,59309,195
1,59559,196
1,59817,197
1,60067,198
11,60234,199
1,60410,200
1,60660,201
1,60919,202
1,61169,203
11,61336,204
1,61511,205
1,61761,206
1,62020,207
1,62270,208
11,62437,209
1,62612,210
1,62862,211
1,63121,212
1,63371,213
11,63538,214
1,63713,215
1,63963,216
1,64222,217
1,64472,218
11,64639,219
1,64814,220
1,65064,221
1,65323,222
1,65573,223
11,65740,224
1,65915,225
1,66165,226
1,66424,227
1,66675,228
11,66841,229
1,67016,230
1,67267,231
1,67525,232
1,67776,233
11,67942,234
1,68118,235
1,68368,236
1,68626,237
1,68877,238
11,69043,239
1,69219,240
1,69469,241
1,69727,242
1,69978,243
11,70144,244
1,70320,245
1,70570,246
1,70829,247
1,71079,248
11,71246,249
1,71421,250
1,71671,251
1,71930,252
1,72180,253
11,72347,254
1,72522,255
1,72772,256
1,73031,257
1,73281,258
11,73448,259
1,73623,260
1,73874,261
1,74132,262
1,74382,263
11,74549,264
1,74724,265
1,74975,266
1,75233,267
1,75483,268
11,75650,269
1,75825,270
1,76076,271
1,76335,272
1,76585,273
1,76843,274
1,77093,275
13,82257,276
3,82432,277
3,82682,278
keyboard0,82849,279
3,82941,280
3,83191,281
keyboard0,83210,282
13,83358,283
3,83533,284
3,83783,285
3,84042,286
3,84292,287
13,84459,288
3,84635,289
3,84885,290
3,85143,291
3,85393,292
13,85560,293
3,85736,294
3,85986,295
3,86244,296
3,86495,297
13,86661,298
3,86837,299
3,87087,300
3,87346,301
3,87596,302
13,87763,303
3,87938,304
3,88188,305
3,88447,306
3,88697,307
13,88864,308
3,89039,309
3,89289,310
3,89548,311
3,89798,312
13,89965,313
3,90141,314
3,90391,315
3,90649,316
3,90899,317
13,91066,318
3,91241,319
3,91492,320
3,91750,321
3,92000,322
13,92167,323
3,92342,324
3,92593,325
3,92851,326
3,93102,327
13,93269,328
3,93443,329
3,93694,330
3,93952,331
3,94203,332
13,94370,333
3,94544,334
3,94795,335
3,95053,336
3,95304,337
13,95471,338
3,95646,339
3,95896,340
3,96154,341
3,96405,342
13,96572,343
3,96747,344
3,96997,345
3,97256,346
3,97506,347
13,97673,348
3,97848,349
3,98098,350
3,98357,351
3,98607,352
13,98774,353
3,98949,354
3,99199,355
3,99458,356
3,99708,357
13,99875,358
3,100050,359
3,100300,360
3,100559,361
3,100809,362
13,100976,363
3,101152,364
3,101402,365
3,101660,366
3,101910,367
13,102077,368
3,102253,369
3,102503,370
3,102761,371
3,103012,372
13,103178,373
3,103354,374
3,103604,375
3,103863,376
3,104113,377
13,104280,378
3,104455,379
3,104705,380
3,104964,381
3,105214,382
13,105381,383
3,105556,384
3,105806,385
3,106065,386
3,106315,387
13,106482,388
3,106657,389
3,106907,390
3,107166,391
3,107416,392
13,107583,393
3,107758,394
3,108008,395
3,108267,396
3,108518,397
13,108684,398
3,108859,399
3,109110,400
3,109368,401
3,109619,402
13,109785,403
3,109960,404
3,110211,405
3,110469,406
3,110720,407
13,110886,408
3,111062,409
3,111312,410
3,111570,411
3,111821,412
13,111987,413
3,112163,414
3,112413,415
3,112671,416
3,112922,417
13,113088,418
3,113264,419
3,113514,420
3,113773,421
3,114023,422
13,114190,423
3,114365,424
3,114615,425
3,114874,426
3,115124,427
3,115382,428
3,115633,429
14,121439,430
4,121614,431
4,121865,432
4,122123,433
4,122373,434
14,122540,435
4,122715,436
4,122966,437
4,123224,438
4,123475,439
14,123641,440
4,123816,441
4,124067,442
4,124325,443
4,124576,444
14,124742,445
4,124917,446
4,125168,447
4,125426,448
4,125677,449
14,125843,450
4,126018,451
4,126269,452
4,126527,453
4,126778,454
14,126945,455
4,127120,456
4,127371,457
4,127628,458
4,127879,459
14,128046,460
4,128221,461
4,128471,462
4,128729,463
4,128980,464
14,129147,465
4,129322,466
4,129572,467
4,129831,468
4,130081,469
14,130248,470
4,130423,471
4,130673,472
4,130932,473
4,131182,474
14,131349,475
4,131524,476
4,131774,477
4,132033,478
4,132283,479
14,132450,480
4,132626,481
4,132876,482
4,133134,483
4,133384,484
