type,latency,urevent
17,8558,1
11,8583,2
1,8758,3
1,9008,4
1,9266,5
1,9517,6
11,9684,7
1,9859,8
1,10109,9
1,10367,10
1,10618,11
11,10785,12
1,10960,13
1,11210,14
1,11469,15
1,11719,16
11,11886,17
1,12061,18
1,12311,19
1,12570,20
1,12820,21
11,12987,22
1,13162,23
1,13412,24
1,13671,25
1,13921,26
11,14088,27
1,14264,28
1,14514,29
1,14772,30
1,15022,31
11,15189,32
1,15365,33
1,15615,34
1,15873,35
1,16123,36
11,16290,37
1,16466,38
1,16716,39
1,16975,40
1,17225,41
11,17392,42
1,17567,43
1,17817,44
1,18076,45
1,18326,46
11,18493,47
1,18668,48
1,18918,49
1,19177,50
1,19427,51
11,19594,52
1,19769,53
1,20019,54
1,20278,55
1,20528,56
11,20695,57
1,20871,58
1,21121,59
1,21379,60
1,21629,61
11,21796,62
1,21971,63
1,22221,64
1,22480,65
1,22731,66
11,22897,67
1,23072,68
1,23323,69
1,23581,70
1,23832,71
11,23998,72
1,24174,73
1,24424,74
1,24682,75
1,24933,76
11,25099,77
1,25275,78
1,25525,79
1,25783,80
1,26034,81
11,26200,82
1,26376,83
1,26626,84
1,26885,85
1,27135,86
11,27302,87
1,27477,88
1,27727,89
1,27986,90
1,28236,91
11,28403,92
1,28578,93
1,28828,94
1,29087,95
1,29337,96
11,29504,97
1,29679,98
1,29930,99
1,30188,100
1,30438,101
11,30605,102
1,30780,103
1,31031,104
1,31289,105
1,31539,106
11,31706,107
1,31881,108
1,32132,109
1,32391,110
1,32641,111
11,32808,112
1,32982,113
1,33233,114
1,33492,115
1,33742,116
11,33909,117
1,34084,118
1,34334,119
1,34593,120
1,34843,121
11,35010,122
1,35185,123
1,35435,124
1,35694,125
1,35944,126
11,36111,127
1,36286,128
1,36536,129
1,36795,130
1,37045,131
11,37212,132
1,37387,133
1,37637,134
1,37896,135
1,38146,136
11,38313,137
1,38488,138
1,38738,139
1,38997,140
1,39247,141
11,39414,142
1,39589,143
1,39839,144
1,40098,145
1,40348,146
11,40515,147
1,40691,148
1,40941,149
1,41199,150
1,41449,151
1,41708,152
1,41959,153
12,55189,154
2,55364,155
2,55614,156
2,55873,157
2,56123,158
12,56290,159
2,56465,160
2,56715,161
2,56974,162
2,57224,163
12,57391,164
2,57566,165
2,57817,166
2,58075,167
2,58325,168
12,58492,169
2,58667,170
2,58918,171
2,59176,172
2,59426,173
12,59593,174
2,59768,175
2,60019,176
2,60277,177
2,60528,178
12,60695,179
2,60869,180
2,61120,181
2,61378,182
2,61629,183
12,61796,184
2,61970,185
2,62221,186
2,62480,187
2,62730,188
12,62897,189
2,63072,190
2,63322,191
2,63581,192
2,63831,193
12,63998,194
2,64173,195
2,64423,196
2,64682,197
2,64932,198
12,65099,199
2,65274,200
2,65524,201
2,65783,202
2,66033,203
12,66200,204
2,66375,205
2,66625,206
2,66884,207
2,67134,208
12,67301,209
2,67476,210
2,67726,211
2,67985,212
2,68235,213
12,68402,214
2,68578,215
2,68828,216
2,69086,217
2,69336,218
12,69503,219
2,69679,220
2,69929,221
2,70187,222
2,70437,223
12,70604,224
2,70780,225
2,71030,226
2,71289,227
2,71539,228
12,71706,229
2,71881,230
2,72131,231
2,72390,232
2,72640,233
12,72807,234
2,72982,235
2,73232,236
2,73491,237
2,73741,238
12,73908,239
2,74083,240
2,74333,241
2,74592,242
2,74842,243
12,75009,244
2,75185,245
2,75435,246
2,75693,247
2,75944,248
12,76110,249
2,76285,250
2,76536,251
2,76794,252
2,77045,253
12,77211,254
2,77386,255
2,77637,256
2,77895,257
2,78146,258
12,78312,259
2,78488,260
2,78738,261
2,78996,262
2,79247,263
12,79413,264
2,79589,265
2,79839,266
2,80097,267
2,80348,268
12,80515,269
2,80690,270
2,80940,271
2,81199,272
2,81449,273
12,81616,274
2,81791,275
2,82041,276
2,82300,277
2,82550,278
12,82717,279
2,82892,280
2,83142,281
2,83401,282
2,83651,283
12,83818,284
2,83993,285
2,84244,286
2,84502,287
2,84752,288
12,84919,289
2,85094,290
2,85345,291
2,85603,292
2,85853,293
12,86020,294
2,86196,295
2,86446,296
2,86705,297
2,86955,298
12,87122,299
2,87297,300
2,87547,301
2,87806,302
2,88056,303
2,88314,304
2,88564,305
14,94437,306
4,94612,307
4,94863,308
4,95121,309
4,95372,310
14,95538,311
4,95714,312
4,95964,313
4,96222,314
4,96473,315
14,96639,316
4,96815,317
4,97065,318
4,97323,319
4,97574,320
14,97740,321
4,97916,322
4,98166,323
4,98425,324
4,98675,325
14,98842,326
4,99017,327
4,99267,328
4,99526,329
4,99776,330
14,99943,331
4,100118,332
4,100368,333
4,100627,334
4,100877,335
14,101044,336
4,101219,337
4,101470,338
4,101728,339
4,101978,340
14,102145,341
4,102320,342
4,102571,343
4,102829,344
4,103080,345
14,103247,346
4,103421,347
4,103672,348
4,103931,349
4,104181,350
14,104348,351
4,104522,352
4,104773,353
4,105032,354
4,105282,355
14,105449,356
4,105624,357
4,105874,358
4,106133,359
4,106383,360
14,106550,361
4,106725,362
4,106975,363
4,107234,364
4,107484,365
14,107651,366
4,107826,367
4,108076,368
4,108335,369
4,108585,370
14,108752,371
4,108927,372
4,109177,373
4,109436,374
4,109686,375
14,109853,376
4,110028,377
4,110278,378
4,110537,379
4,110787,380
14,110954,381
4,111130,382
4,111380,383
4,111638,384
4,111888,385
14,112055,386
4,112231,387
4,112481,388
4,112739,389
4,112989,390
14,113156,391
4,113332,392
4,113582,393
4,113841,394
4,114091,395
14,114258,396
4,114433,397
4,114683,398
4,114942,399
4,115192,400
14,115359,401
4,115534,402
4,115784,403
4,116043,404
4,116293,405
14,116460,406
4,116635,407
4,116886,408
4,117144,409
4,117394,410
14,117561,411
4,117736,412
4,117987,413
4,118245,414
4,118495,415
14,118662,416
4,118837,417
4,119088,418
4,119346,419
4,119597,420
14,119763,421
4,119938,422
4,120189,423
4,120447,424
4,120698,425
14,120864,426
4,121039,427
4,121290,428
4,121548,429
4,121799,430
14,121965,431
4,122141,432
4,122391,433
4,122649,434
4,122900,435
14,123067,436
4,123242,437
4,123492,438
4,123750,439
4,124001,440
14,124168,441
4,124343,442
4,124593,443
4,124852,444
4,125102,445
14,125270,446
4,125444,447
4,125694,448
4,125953,449
4,126203,450
14,126370,451
4,126545,452
4,126796,453
4,127054,454
4,127304,455
4,127563,456
4,127813,457
13,132693,458
3,132868,459
3,133118,460
3,133377,461
3,133628,462
13,133794,463
3,133970,464
3,134220,465
3,134478,466
3,134729,467
13,134895,468
3,135071,469
3,135321,470
3,135579,471
3,135830,472
13,135996,473
3,136172,474
3,136422,475
3,136681,476
3,136931,477
13,137098,478
3,137273,479
3,137523,480
3,137782,481
3,138032,482
13,138199,483
3,138374,484
3,138624,485
3,138883,486
3,139133,487
13,139300,488
3,139475,489
3,139726,490
3,139984,491
3,140234,492
13,140401,493
3,140576,494
3,140827,495
3,141085,496
3,141335,497
13,141502,498
3,141677,499
3,141928,500
3,142187,501
3,142437,502
13,142604,503
3,142778,504
3,143029,505
3,143287,506
3,143538,507
13,143705,508
3,143879,509
3,144130,510
3,144389,511
3,144639,512
13,144806,513
3,144981,514
3,145231,515
3,145490,516
3,145740,517
13,145907,518
3,146083,519
3,146333,520
3,146591,521
3,146841,522
13,147008,523
3,147183,524
3,147433,525
3,147692,526
3,147942,527
13,148109,528
3,148284,529
3,148534,530
3,148793,531
3,149043,532
13,149210,533
3,149385,534
3,149635,535
3,149894,536
3,150144,537
13,150312,538
3,150487,539
3,150737,540
3,150995,541
3,151245,542
13,151412,543
3,151588,544
3,151838,545
3,152097,546
3,152347,547
13,152514,548
3,152689,549
3,152939,550
3,153198,551
3,153448,552
13,153615,553
3,153790,554
