type,latency,urevent
17,1100,1
11,1125,2
1,1300,3
1,1551,4
1,1809,5
1,2059,6
11,2226,7
1,2401,8
1,2652,9
1,2910,10
1,3161,11
11,3327,12
1,3503,13
1,3753,14
1,4011,15
1,4262,16
11,4428,17
1,4603,18
1,4854,19
1,5112,20
1,5363,21
11,5529,22
1,5705,23
1,5955,24
1,6213,25
1,6464,26
11,6631,27
1,6806,28
1,7056,29
1,7314,30
1,7565,31
11,7732,32
1,7907,33
1,8157,34
1,8416,35
1,8666,36
11,8833,37
1,9008,38
1,9258,39
1,9517,40
1,9767,41
11,9934,42
1,10109,43
1,10359,44
1,10618,45
1,10868,46
11,11035,47
1,11211,48
1,11461,49
1,11719,50
1,11969,51
11,12136,52
1,12312,53
1,12562,54
1,12820,55
1,13070,56
11,13237,57
1,13413,58
1,13663,59
1,13922,60
1,14172,61
11,14339,62
1,14514,63
1,14764,64
1,15023,65
1,15273,66
11,15440,67
1,15615,68
1,15865,69
1,16124,70
1,16374,71
11,16541,72
1,16716,73
1,16966,74
1,17225,75
1,17475,76
11,17642,77
1,17817,78
1,18067,79
1,18326,80
1,18576,81
11,18743,82
1,18918,83
1,19168,84
1,19427,85
1,19677,86
11,19844,87
1,20019,88
1,20269,89
1,20528,90
1,20779,91
11,20945,92
1,21120,93
1,21370,94
1,21629,95
1,21880,96
11,22046,97
1,22222,98
1,22472,99
1,22730,100
1,22981,101
11,23147,102
1,23323,103
1,23573,104
1,23831,105
1,24082,106
11,24248,107
1,24424,108
1,24674,109
1,24933,110
1,25183,111
11,25350,112
1,25525,113
1,25775,114
1,26034,115
1,26284,116
11,26451,117
1,26626,118
1,26876,119
1,27135,120
1,27385,121
11,27552,122
1,27727,123
1,27978,124
1,28236,125
1,28486,126
11,28653,127
1,28828,128
1,29079,129
1,29337,130
1,29588,131
11,29755,132
1,29929,133
1,30180,134
1,30438,135
1,30689,136
11,30856,137
1,31030,138
1,31281,139
1,31540,140
1,31790,141
11,31957,142
1,32132,143
1,32382,144
1,32641,145
1,32891,146
11,33058,147
1,33233,148
1,33483,149
1,33742,150
1,33992,151
1,34251,152
1,34501,153
12,47748,154
2,47923,155
2,48173,156
2,48432,157
2,48682,158
12,48849,159
2,49024,160
2,49275,161
2,49533,162
2,49783,163
12,49950,164
2,50125,165
2,50376,166
2,50634,167
2,50884,168
12,51051,169
2,51226,170
2,51477,171
2,51735,172
2,51986,173
12,52152,174
2,52327,175
2,52578,176
2,52836,177
2,53087,178
12,53253,179
2,53429,180
2,53679,181
2,53937,182
2,54188,183
12,54355,184
2,54530,185
2,54780,186
2,55038,187
2,55289,188
12,55456,189
2,55631,190
2,55881,191
2,56140,192
2,56390,193
12,56557,194
2,56732,195
2,56982,196
2,57241,197
2,57491,198
12,57658,199
2,57833,200
2,58083,201
2,58342,202
2,58592,203
12,58759,204
2,58934,205
2,59185,206
2,59443,207
2,59693,208
12,59860,209
2,60036,210
2,60286,211
2,60544,212
2,60794,213
12,60961,214
2,61137,215
2,61387,216
2,61646,217
2,61896,218
12,62063,219
2,62238,220
2,62488,221
2,62747,222
2,62997,223
12,63164,224
2,63339,225
2,63589,226
2,63848,227
2,64098,228
12,64265,229
2,64440,230
2,64690,231
2,64949,232
2,65199,233
12,65366,234
2,65541,235
2,65791,236
2,66050,237
2,66300,238
12,66467,239
2,66642,240
2,66892,241
2,67151,242
2,67401,243
12,67568,244
2,67743,245
2,67993,246
2,68252,247
2,68503,248
12,68669,249
2,68844,250
2,69094,251
2,69353,252
2,69604,253
12,69770,254
2,69946,255
2,70196,256
2,70454,257
2,70705,258
12,70871,259
2,71047,260
2,71297,261
2,71555,262
2,71806,263
12,71972,264
2,72148,265
2,72398,266
2,72657,267
2,72907,268
12,73074,269
2,73249,270
2,73499,271
2,73758,272
2,74008,273
12,74175,274
2,74350,275
2,74600,276
2,74859,277
2,75109,278
12,75276,279
2,75451,280
2,75702,281
2,75960,282
2,76210,283
12,76377,284
2,76552,285
2,76803,286
2,77061,287
2,77312,288
12,77478,289
2,77653,290
2,77904,291
2,78162,292
2,78413,293
12,78580,294
2,78755,295
2,79005,296
2,79264,297
2,79514,298
12,79681,299
2,79856,300
2,80106,301
2,80365,302
2,80615,303
2,80874,304
2,81124,305
14,86964,306
4,87138,307
4,87388,308
4,87647,309
4,87897,310
14,88064,311
4,88240,312
4,88490,313
4,88748,314
4,88998,315
14,89165,316
4,89341,317
4,89591,318
4,89849,319
4,90099,320
14,90266,321
4,90442,322
4,90692,323
4,90951,324
4,91201,325
14,91368,326
4,91543,327
4,91793,328
4,92052,329
4,92302,330
14,92469,331
4,92644,332
4,92894,333
4,93153,334
4,93403,335
14,93570,336
4,93745,337
4,93995,338
4,94254,339
4,94504,340
14,94671,341
4,94846,342
4,95096,343
4,95355,344
4,95605,345
14,95772,346
4,95947,347
4,96197,348
4,96456,349
4,96707,350
14,96873,351
4,97048,352
4,97299,353
4,97557,354
4,97808,355
14,97974,356
4,98149,357
4,98400,358
4,98658,359
4,98909,360
14,99075,361
4,99251,362
4,99501,363
4,99759,364
4,100010,365
14,100176,366
4,100352,367
4,100602,368
4,100861,369
4,101111,370
14,101278,371
4,101453,372
4,101703,373
4,101962,374
4,102212,375
14,102379,376
4,102554,377
4,102804,378
4,103063,379
4,103313,380
14,103480,381
4,103655,382
4,103906,383
4,104164,384
4,104414,385
14,104581,386
4,104756,387
4,105007,388
4,105265,389
4,105515,390
14,105682,391
4,105857,392
4,106108,393
4,106367,394
4,106617,395
14,106784,396
4,106958,397
4,107209,398
4,107468,399
4,107718,400
14,107885,401
4,108060,402
4,108310,403
4,108569,404
4,108819,405
14,108986,406
4,109161,407
4,109411,408
4,109670,409
4,109920,410
14,110087,411
4,110262,412
4,110512,413
4,110771,414
4,111021,415
14,111188,416
4,111363,417
4,111613,418
4,111872,419
4,112122,420
14,112289,421
4,112464,422
4,112714,423
4,112973,424
4,113223,425
14,113390,426
4,113565,427
4,113815,428
4,114074,429
4,114324,430
14,114491,431
4,114667,432
4,114917,433
4,115175,434
4,115425,435
14,115592,436
4,115768,437
4,116018,438
4,116277,439
4,116527,440
14,116693,441
4,116869,442
4,117119,443
4,117378,444
4,117628,445
14,117795,446
4,117970,447
4,118220,448
4,118479,449
4,118729,450
14,118896,451
4,119071,452
4,119321,453
4,119580,454
4,119830,455
4,120089,456
4,120340,457
13,125177,458
3,125352,459
3,125603,460
3,125861,461
3,126112,462
13,126278,463
3,126454,464
3,126704,465
3,126962,466
3,127213,467
13,127379,468
3,127555,469
3,127805,470
3,128063,471
3,128314,472
13,128480,473
3,128656,474
3,128906,475
3,129165,476
3,129415,477
13,129582,478
3,129757,479
3,130007,480
3,130266,481
3,130516,482
13,130683,483
3,130858,484
3,131108,485
3,131367,486
3,131617,487
13,131784,488
3,131959,489
3,132210,490
3,132468,491
3,132718,492
13,132885,493
3,133060,494
3,133311,495
3,133569,496
3,133819,497
13,133986,498
3,134161,499
3,134412,500
3,134671,501
3,134921,502
13,135088,503
3,135263,504
3,135513,505
3,135772,506
3,136022,507
13,136189,508
3,136364,509
3,136614,510
3,136873,511
3,137123,512
13,137290,513
3,137465,514
3,137715,515
3,137974,516
3,138224,517
13,138391,518
3,138566,519
3,138816,520
3,139075,521
3,139325,522
13,139492,523
3,139667,524
3,139917,525
3,140176,526
3,140426,527
13,140593,528
3,140768,529
3,141018,530
3,141278,531
3,141528,532
13,141694,533
3,141869,534
3,142119,535
3,142378,536
3,142628,537
13,142795,538
3,142971,539
3,143221,540
3,143479,541
3,143730,542
13,143896,543
3,144072,544
3,144322,545
3,144580,546
3,144831,547
13,144997,548
3,145173,549
3,145424,550
3,145682,551
3,145932,552
13,146099,553
3,146274,554
3,146524,555
3,146783,556
3,147033,557
13,147200,558
3,147375,559
3,147625,560
3,147884,561
3,148134,562
13,148301,563
3,148476,564
3,148727,565
3,148985,566
3,149235,567
13,149402,568
3,149577,569
3,149828,570
3,150086,571
3,150337,572
13,150504,573
3,150678,574
3,150929,575
3,151187,576
3,151438,577
13,151605,578
3,151779,579
3,152030,580
3,152288,581
3,152539,582
13,152706,583
3,152881,584
3,153131,585
3,153389,586
3,153640,587
13,153807,588
3,153982,589
3,154232,590
3,154491,591
3,154741,592
13,154908,593
3,155083,594
3,155333,595
3,155592,596
3,155842,597
13,156009,598
3,156184,599
3,156434,600
3,156693,601
3,156943,602
13,157110,603
3,157285,604
3,157535,605
3,157794,606
3,158044,607
3,158303,608
3,158553,609
16,164384,610
6,164560,611
6,164810,612
6,165068,613
6,165318,614
16,165485,615
6,165661,616
6,165911,617
6,166169,618
6,166419,619
16,166586,620
6,166762,621
6,167012,622
6,167271,623
6,167521,624
16,167688,625
6,167863,626
6,168113,627
6,168372,628
6,168622,629
16,168789,630
6,168964,631
6,169214,632
6,169473,633
6,169723,634
16,169890,635
6,170065,636
6,170315,637
6,170574,638
6,170824,639
16,170991,640
6,171166,641
6,171416,642
6,171675,643
6,171925,644
16,172092,645
6,172267,646
6,172517,647
6,172776,648
6,173027,649
16,173193,650
6,173368,651
6,173618,652
6,173877,653
6,174128,654
16,174294,655
6,174470,656
6,174720,657
6,174978,658
6,175229,659
16,175395,660
6,175571,661
6,175821,662
6,176079,663
6,176330,664
16,176496,665
6,176672,666
6,176922,667
6,177181,668
6,177431,669
16,177598,670
6,177773,671
6,178023,672
6,178282,673
6,178532,674
16,178699,675
6,178874,676
6,179124,677
6,179383,678
6,179633,679
16,179800,680
6,179975,681
6,180226,682
6,180484,683
6,180734,684
16,180901,685
6,181076,686
6,181327,687
6,181585,688
6,181835,689
16,182002,690
6,182177,691
6,182428,692
6,182686,693
6,182937,694
16,183104,695
6,183279,696
6,183529,697
6,183788,698
6,184038,699
16,184205,700
6,184379,701
6,184630,702
6,184889,703
6,185139,704
16,185306,705
6,185481,706
6,185731,707
6,185990,708
6,186240,709
16,186407,710
6,186582,711
6,186832,712
6,187091,713
6,187341,714
16,187508,715
6,187683,716
6,187933,717
6,188192,718
6,188442,719
16,188609,720
6,188784,721
6,189034,722
6,189293,723
6,189543,724
16,189710,725
6,189885,726
6,190135,727
6,190394,728
6,190644,729
16,190811,730
6,190987,731
6,191237,732
6,191495,733
6,191745,734
16,191912,735
6,192088,736
6,192338,737
6,192596,738
6,192847,739
16,193013,740
6,193189,741
6,193439,742
6,193698,743
6,193948,744
16,194115,745
6,194290,746
6,194540,747
6,194799,748
6,195049,749
16,195216,750
6,195391,751
6,195642,752
6,195900,753
6,196150,754
16,196317,755
6,196492,756
6,196743,757
6,197001,758
6,197251,759
6,197510,760
6,197760,761
15,202598,762
5,202774,763
5,203024,764
5,203282,765
5,203533,766
15,203699,767
5,203875,768
5,204125,769
5,204383,770
5,204634,771
15,204800,772
5,204976,773
5,205226,774
5,205485,775
5,205735,776
15,205902,777
5,206077,778
5,206327,779
5,206586,780
5,206836,781
15,207003,782
5,207178,783
5,207428,784
5,207687,785
5,207937,786
15,208104,787
5,208280,788
5,208530,789
5,208788,790
5,209038,791
15,209205,792
5,209380,793
5,209631,794
5,209889,795
5,210139,796
15,210306,797
5,210481,798
5,210732,799
5,210991,800
5,211241,801
15,211408,802
5,211582,803
5,211833,804
5,212092,805
5,212342,806
15,212509,807
5,212684,808
5,212934,809
5,213193,810
5,213443,811
15,213610,812
5,213785,813
5,214035,814
5,214294,815
5,214544,816
15,214711,817
5,214886,818
5,215136,819
5,215395,820
5,215645,821
15,215812,822
5,215987,823
5,216237,824
5,216496,825
5,216746,826
15,216913,827
5,217088,828
5,217338,829
5,217597,830
5,217847,831
15,218014,832
5,218190,833
5,218440,834
5,218698,835
5,218948,836
15,219115,837
5,219291,838
5,219541,839
5,219799,840
5,220049,841
15,220216,842
5,220392,843
5,220642,844
5,220901,845
5,221151,846
15,221318,847
5,221493,848
5,221743,849
5,222002,850
5,222252,851
15,222419,852
5,222594,853
5,222844,854
5,223103,855
5,223353,856
15,223520,857
5,223695,858
5,223946,859
5,224204,860
5,224454,861
15,224621,862
5,224796,863
5,225047,864
5,225305,865
5,225555,866
15,225722,867
5,225897,868
5,226148,869
5,226406,870
5,226657,871
15,226823,872
5,226998,873
5,227249,874
5,227507,875
5,227758,876
15,227925,877
5,228099,878
5,228350,879
5,228608,880
5,228859,881
15,229026,882
5,229201,883
5,229451,884
5,229709,885
5,229960,886
15,230127,887
5,230302,888
5,230552,889
5,230810,890
5,231061,891
15,231228,892
5,231403,893
5,231653,894
5,231912,895
5,232162,896
15,232329,897
5,232504,898
5,232754,899
5,233013,900
5,233263,901
15,233430,902
5,233605,903
5,233855,904
5,234114,905
5,234364,906
15,234531,907
5,234707,908
5,234957,909
5,235215,910
5,235465,911
5,235724,912
5,235974,913
17,236133,914
