type,latency,urevent
6,183106,655
6,183357,656
6,183615,657
6,183866,658
16,184032,659
6,184208,660
6,184458,661
6,184716,662
6,184967,663
16,185134,664
6,185309,665
6,185559,666
6,185817,667
6,186068,668
16,186235,669
6,186410,670
6,186660,671
6,186919,672
6,187169,673
16,187336,674
6,187511,675
6,187761,676
6,188020,677
6,188270,678
16,188437,679
6,188612,680
6,188862,681
6,189121,682
6,189371,683
16,189538,684
6,189713,685
6,189964,686
6,190222,687
6,190472,688
16,190639,689
6,190815,690
6,191065,691
6,191323,692
6,191573,693
16,191740,694
6,191916,695
6,192166,696
6,192425,697
6,192675,698
16,192842,699
6,193017,700
6,193267,701
6,193526,702
6,193776,703
16,193943,704
6,194118,705
6,194368,706
6,194627,707
6,194877,708
16,195044,709
6,195219,710
6,195469,711
6,195728,712
6,195978,713
16,196145,714
6,196320,715
6,196570,716
6,196829,717
6,197079,718
16,197246,719
6,197421,720
6,197671,721
6,197930,722
6,198180,723
16,198347,724
6,198522,725
6,198772,726
6,199031,727
6,199282,728
16,199448,729
6,199623,730
6,199873,731
6,200132,732
6,200383,733
16,200549,734
6,200725,735
6,200975,736
6,201233,737
6,201484,738
16,201650,739
6,201826,740
6,202076,741
6,202334,742
6,202585,743
16,202751,744
6,202927,745
6,203177,746
6,203436,747
6,203686,748
16,203853,749
6,204028,750
6,204278,751
6,204537,752
6,204787,753
16,204954,754
6,205129,755
6,205379,756
6,205638,757
6,205888,758
16,206055,759
6,206230,760
6,206481,761
6,206739,762
6,206989,763
16,207156,764
6,207331,765
6,207582,766
6,207840,767
6,208090,768
6,208349,769
6,208599,770
15,213412,771
5,213588,772
5,213838,773
5,214096,774
5,214347,775
15,214513,776
5,214689,777
5,214939,778
5,215198,779
5,215448,780
15,215615,781
5,215790,782
5,216040,783
5,216299,784
5,216549,785
15,216716,786
5,216891,787
5,217141,788
5,217400,789
5,217650,790
15,217817,791
5,217992,792
5,218243,793
5,218501,794
5,218751,795
15,218918,796
5,219093,797
5,219344,798
5,219602,799
5,219852,800
15,220019,801
5,220194,802
5,220445,803
5,220704,804
5,220954,805
15,221121,806
5,221296,807
5,221546,808
5,221805,809
5,222055,810
15,222222,811
5,222397,812
5,222647,813
5,222906,814
5,223156,815
15,223323,816
5,223498,817
5,223748,818
5,224007,819
5,224257,820
15,224424,821
5,224600,822
5,224850,823
5,225108,824
5,225358,825
15,225525,826
5,225700,827
5,225950,828
5,226209,829
5,226459,830
15,226626,831
5,226801,832
5,227051,833
5,227310,834
5,227560,835
15,227727,836
5,227902,837
5,228152,838
5,228411,839
5,228661,840
15,228829,841
5,229004,842
5,229254,843
5,229512,844
5,229763,845
15,229929,846
5,230105,847
5,230355,848
5,230613,849
5,230864,850
15,231030,851
5,231206,852
5,231456,853
5,231715,854
5,231965,855
15,232132,856
5,232307,857
5,232558,858
5,232816,859
5,233066,860
15,233233,861
5,233408,862
5,233658,863
5,233917,864
5,234167,865
15,234334,866
5,234509,867
5,234760,868
5,235018,869
5,235268,870
15,235435,871
5,235610,872
5,235861,873
5,236119,874
5,236369,875
15,236536,876
5,236711,877
5,236962,878
5,237220,879
5,237471,880
15,237638,881
5,237812,882
5,238063,883
5,238321,884
5,238572,885
15,238739,886
5,238913,887
5,239164,888
5,239422,889
5,239673,890
15,239840,891
5,240015,892
5,240265,893
5,240524,894
5,240774,895
15,240941,896
5,241116,897
5,241366,898
5,241625,899
5,241875,900
15,242042,901
5,242217,902
5,242467,903
5,242726,904
5,242976,905
15,243143,906
5,243318,907
5,243568,908
5,243827,909
5,244077,910
15,244244,911
5,244419,912
5,244669,913
5,244928,914
5,245178,915
15,245345,916
5,245521,917
5,245771,918
5,246029,919
5,246279,920
5,246538,921
5,246788,922
17,246939,923
