type,latency,urevent
17,13151,1
12,13176,2
2,13351,3
2,13601,4
2,13860,5
2,14110,6
12,14277,7
2,14452,8
2,14702,9
2,14961,10
2,15211,11
12,15378,12
2,15553,13
2,15803,14
2,16062,15
2,16312,16
12,16480,17
2,16655,18
2,16905,19
2,17163,20
2,17413,21
12,17580,22
2,17756,23
2,18006,24
2,18264,25
2,18515,26
12,18682,27
2,18857,28
2,19107,29
2,19366,30
2,19616,31
12,19783,32
2,19958,33
2,20208,34
2,20467,35
2,20717,36
12,20884,37
2,21059,38
2,21309,39
2,21568,40
2,21818,41
12,21985,42
2,22160,43
2,22410,44
2,22669,45
2,22919,46
12,23086,47
2,23261,48
2,23511,49
2,23770,50
2,24020,51
12,24187,52
2,24362,53
2,24612,54
2,24871,55
2,25122,56
12,25288,57
2,25463,58
2,25713,59
2,25972,60
2,26223,61
12,26389,62
2,26565,63
2,26815,64
2,27073,65
2,27324,66
12,27490,67
2,27666,68
2,27916,69
2,28174,70
2,28425,71
12,28591,72
2,28767,73
2,29017,74
2,29276,75
2,29526,76
12,29693,77
2,29868,78
2,30118,79
2,30377,80
2,30627,81
12,30794,82
2,30969,83
2,31219,84
2,31478,85
2,31728,86
12,31895,87
2,32070,88
2,32321,89
2,32579,90
2,32829,91
12,32996,92
2,33171,93
2,33422,94
2,33680,95
2,33930,96
12,34097,97
2,34272,98
2,34523,99
2,34781,100
2,35032,101
12,35199,102
2,35373,103
2,35624,104
2,35883,105
2,36133,106
12,36300,107
2,36474,108
2,36725,109
2,36984,110
2,37234,111
12,37401,112
2,37576,113
2,37826,114
2,38085,115
2,38335,116
12,38502,117
2,38677,118
2,38927,119
2,39186,120
2,39436,121
12,39603,122
2,39778,123
2,40028,124
2,40287,125
2,40537,126
12,40704,127
2,40879,128
2,41129,129
2,41388,130
2,41638,131
12,41805,132
2,41980,133
2,42230,134
2,42489,135
2,42739,136
12,42906,137
2,43082,138
2,43332,139
2,43590,140
2,43840,141
12,44007,142
2,44183,143
2,44433,144
2,44691,145
2,44942,146
12,45108,147
2,45284,148
2,45534,149
2,45793,150
2,46043,151
2,46301,152
2,46552,153
11,55411,154
1,55586,155
1,55836,156
1,56095,157
1,56345,158
11,56512,159
1,56687,160
1,56937,161
1,57196,162
1,57446,163
11,57613,164
1,57788,165
1,58039,166
1,58297,167
1,58547,168
11,58714,169
1,58889,170
1,59140,171
1,59398,172
1,59648,173
11,59815,174
1,59990,175
1,60241,176
1,60500,177
1,60750,178
11,60917,179
1,61092,180
1,61342,181
1,61601,182
1,61851,183
11,62018,184
1,62193,185
1,62443,186
1,62702,187
1,62952,188
11,63119,189
1,63294,190
1,63544,191
1,63803,192
1,64053,193
11,64220,194
1,64395,195
1,64645,196
1,64904,197
1,65154,198
11,65321,199
1,65496,200
1,65746,201
1,66005,202
1,66255,203
11,66422,204
1,66597,205
1,66847,206
1,67106,207
1,67356,208
11,67523,209
1,67698,210
1,67948,211
1,68207,212
1,68457,213
11,68624,214
1,68800,215
1,69050,216
1,69308,217
1,69558,218
11,69725,219
1,69901,220
1,70151,221
1,70409,222
1,70660,223
11,70826,224
1,71002,225
1,71252,226
1,71511,227
1,71761,228
11,71928,229
1,72103,230
1,72353,231
1,72612,232
1,72862,233
11,73029,234
1,73204,235
1,73455,236
1,73713,237
1,73963,238
11,74130,239
1,74305,240
1,74556,241
1,74814,242
1,75065,243
11,75231,244
1,75406,245
1,75657,246
1,75915,247
1,76166,248
11,76332,249
1,76507,250
1,76758,251
1,77016,252
1,77267,253
11,77434,254
1,77608,255
1,77859,256
1,78117,257
1,78368,258
11,78535,259
1,78710,260
1,78961,261
1,79218,262
1,79469,263
11,79636,264
1,79811,265
1,80061,266
1,80319,267
1,80570,268
11,80737,269
1,80912,270
1,81162,271
1,81421,272
1,81671,273
11,81838,274
1,82013,275
1,82263,276
1,82522,277
1,82772,278
11,82939,279
1,83114,280
1,83364,281
1,83623,282
1,83873,283
11,84040,284
1,84216,285
1,84466,286
1,84724,287
1,84974,288
11,85141,289
1,85317,290
1,85567,291
1,85825,292
1,86075,293
11,86242,294
1,86418,295
1,86668,296
1,86927,297
1,87177,298
11,87344,299
1,87519,300
1,87769,301
1,88028,302
1,88278,303
1,88536,304
1,88786,305
13,94000,306
3,94176,307
3,94426,308
3,94685,309
3,94935,310
13,95102,311
3,95277,312
3,95527,313
3,95786,314
3,96036,315
13,96203,316
3,96378,317
3,96628,318
3,96887,319
3,97137,320
13,97304,321
3,97479,322
3,97729,323
3,97988,324
3,98238,325
13,98405,326
3,98580,327
3,98830,328
3,99089,329
3,99339,330
13,99506,331
3,99681,332
3,99931,333
3,100191,334
3,100441,335
13,100607,336
3,100782,337
3,101032,338
3,101291,339
3,101541,340
13,101708,341
3,101884,342
3,102134,343
3,102392,344
3,102643,345
13,102809,346
3,102985,347
3,103235,348
3,103493,349
3,103744,350
13,103910,351
3,104086,352
3,104336,353
3,104595,354
3,104845,355
13,105012,356
3,105187,357
3,105437,358
3,105696,359
3,105946,360
13,106113,361
3,106288,362
3,106538,363
3,106797,364
3,107047,365
13,107214,366
3,107389,367
3,107640,368
3,107898,369
3,108149,370
13,108315,371
3,108490,372
3,108741,373
3,108999,374
3,109249,375
13,109416,376
3,109591,377
3,109842,378
3,110100,379
3,110351,380
13,110518,381
3,110692,382
3,110943,383
3,111201,384
3,111452,385
13,111619,386
3,111793,387
3,112044,388
3,112302,389
3,112553,390
13,112720,391
3,112895,392
3,113145,393
3,113404,394
3,113654,395
13,113821,396
3,113996,397
3,114246,398
3,114505,399
3,114755,400
13,114922,401
3,115097,402
3,115347,403
3,115606,404
3,115856,405
13,116023,406
3,116198,407
3,116448,408
3,116707,409
3,116957,410
13,117124,411
3,117299,412
3,117549,413
3,117808,414
3,118058,415
13,118225,416
3,118401,417
3,118651,418
3,118909,419
3,119159,420
13,119326,421
3,119502,422
3,119752,423
3,120010,424
3,120260,425
13,120427,426
3,120603,427
3,120853,428
3,121112,429
3,121362,430
13,121529,431
3,121704,432
3,121954,433
3,122213,434
3,122463,435
13,122630,436
3,122805,437
3,123055,438
3,123314,439
3,123564,440
13,123731,441
3,123906,442
3,124156,443
3,124415,444
3,124665,445
13,124832,446
3,125007,447
3,125257,448
3,125516,449
3,125767,450
13,125933,451
3,126108,452
3,126359,453
3,126617,454
3,126868,455
3,127126,456
3,127376,457
14,133215,458
4,133391,459
4,133641,460
4,133900,461
4,134150,462
14,134317,463
4,134492,464
4,134742,465
4,135001,466
4,135251,467
14,135418,468
4,135593,469
4,135843,470
4,136102,471
4,136352,472
14,136519,473
4,136694,474
4,136945,475
4,137203,476
4,137453,477
14,137620,478
4,137796,479
4,138046,480
4,138304,481
4,138554,482
14,138721,483
4,138896,484
4,139147,485
4,139405,486
4,139656,487
14,139823,488
4,139997,489
4,140248,490
4,140507,491
4,140757,492
14,140924,493
4,141098,494
4,141349,495
4,141608,496
4,141858,497
14,142025,498
4,142200,499
4,142450,500
4,142709,501
4,142959,502
14,143126,503
4,143301,504
