type,latency,urevent
17,8141,1
11,8166,2
1,8341,3
1,8592,4
1,8850,5
1,9101,6
11,9267,7
1,9442,8
1,9693,9
1,9951,10
1,10202,11
11,10368,12
1,10544,13
1,10794,14
1,11052,15
1,11303,16
11,11469,17
1,11645,18
1,11895,19
1,12153,20
1,12404,21
11,12570,22
1,12746,23
1,12996,24
1,13254,25
1,13505,26
11,13672,27
1,13847,28
1,14097,29
1,14356,30
1,14607,31
11,14774,32
1,14948,33
1,15198,34
1,15457,35
1,15707,36
11,15874,37
1,16049,38
1,16299,39
1,16558,40
1,16808,41
11,16975,42
1,17150,43
1,17401,44
1,17659,45
1,17909,46
11,18076,47
1,18251,48
1,18502,49
1,18760,50
1,19010,51
11,19177,52
1,19353,53
1,19603,54
1,19862,55
1,20112,56
11,20279,57
1,20454,58
1,20704,59
1,20963,60
1,21213,61
11,21380,62
1,21555,63
1,21805,64
1,22064,65
1,22314,66
11,22481,67
1,22656,68
1,22906,69
1,23165,70
1,23415,71
11,23582,72
1,23757,73
1,24007,74
1,24266,75
1,24516,76
11,24683,77
1,24858,78
1,25108,79
1,25367,80
1,25617,81
11,25784,82
1,25959,83
1,26209,84
1,26468,85
1,26718,86
11,26885,87
1,27060,88
1,27310,89
1,27569,90
1,27820,91
11,27986,92
1,28162,93
1,28412,94
1,28670,95
1,28921,96
11,29087,97
1,29263,98
1,29513,99
1,29772,100
1,30022,101
11,30189,102
1,30364,103
1,30614,104
1,30873,105
1,31123,106
11,31290,107
1,31465,108
1,31715,109
1,31974,110
1,32224,111
11,32391,112
1,32566,113
1,32817,114
1,33075,115
1,33325,116
11,33492,117
1,33667,118
1,33918,119
1,34176,120
1,34426,121
11,34593,122
1,34768,123
1,35019,124
1,35277,125
1,35528,126
11,35695,127
1,35869,128
1,36120,129
1,36378,130
1,36629,131
11,36796,132
1,36970,133
1,37221,134
1,37479,135
1,37730,136
11,37897,137
1,38072,138
1,38322,139
1,38581,140
1,38831,141
11,38998,142
1,39173,143
1,39423,144
1,39682,145
1,39932,146
11,40099,147
1,40274,148
1,40524,149
1,40783,150
1,41033,151
1,41292,152
1,41542,153
12,54914,154
2,55089,155
2,55340,156
2,55598,157
2,55848,158
12,56015,159
2,56190,160
2,56441,161
2,56699,162
2,56950,163
12,57117,164
2,57291,165
2,57542,166
2,57842,167
2,58051,168
12,58218,169
2,58392,170
2,58643,171
2,58901,172
2,59152,173
12,59319,174
2,59494,175
2,59744,176
2,60002,177
2,60253,178
12,60420,179
2,60595,180
2,60845,181
2,61104,182
2,61354,183
12,61521,184
2,61696,185
2,61946,186
2,62205,187
2,62455,188
12,62622,189
2,62822,190
2,63047,191
2,63323,192
2,63556,193
12,63723,194
2,63898,195
2,64148,196
2,64407,197
2,64657,198
12,64824,199
2,65000,200
2,65250,201
2,65508,202
2,65758,203
12,65925,204
2,66101,205
2,66351,206
2,66609,207
2,66859,208
12,67026,209
2,67202,210
2,67452,211
2,67711,212
2,67961,213
12,68128,214
2,68303,215
2,68553,216
2,68812,217
2,69062,218
12,69229,219
2,69429,220
2,69654,221
2,69913,222
2,70163,223
12,70330,224
2,70505,225
2,70755,226
2,71014,227
2,71264,228
12,71431,229
2,71681,230
2,71856,231
2,72115,232
2,72365,233
12,72532,234
2,72707,235
2,72957,236
2,73217,237
2,73467,238
12,73633,239
2,73884,240
2,74059,241
2,74317,242
2,74568,243
12,74734,244
2,74909,245
2,75160,246
2,75418,247
2,75669,248
12,75835,249
2,76011,250
2,76261,251
2,76519,252
2,76770,253
12,76936,254
2,77112,255
2,77362,256
2,77620,257
2,77871,258
12,78038,259
2,78213,260
2,78463,261
2,78722,262
2,78972,263
12,79139,264
2,79314,265
2,79564,266
2,79840,267
2,80073,268
12,80240,269
2,80415,270
2,80666,271
2,80924,272
2,81174,273
12,81341,274
2,81516,275
2,81767,276
2,82034,277
2,82275,278
12,82442,279
2,82617,280
2,82868,281
2,83127,282
2,83377,283
12,83544,284
2,83718,285
2,83969,286
2,84228,287
2,84478,288
12,84645,289
2,84820,290
2,85070,291
2,85337,292
2,85579,293
12,85746,294
2,85921,295
2,86171,296
2,86430,297
2,86680,298
12,86847,299
2,87022,300
2,87272,301
2,87531,302
2,87781,303
2,88040,304
2,88290,305
14,94597,306
4,94771,307
4,95022,308
4,95281,309
4,95531,310
14,95698,311
4,95872,312
4,96123,313
4,96382,314
4,96632,315
14,96799,316
4,96974,317
4,97224,318
4,97483,319
4,97733,320
14,97900,321
4,98075,322
4,98325,323
4,98584,324
4,98834,325
14,99001,326
4,99176,327
4,99426,328
4,99710,329
4,99935,330
14,100102,331
4,100311,332
4,100527,333
4,100828,334
4,101036,335
14,101203,336
4,101428,337
4,101628,338
4,101945,339
4,102137,340
14,102304,341
4,102480,342
4,102730,343
4,102988,344
4,103238,345
14,103405,346
4,103581,347
4,103831,348
4,104090,349
4,104340,350
14,104507,351
4,104682,352
4,104932,353
4,105191,354
4,105441,355
14,105608,356
4,105791,357
4,106033,358
4,106292,359
4,106542,360
14,106709,361
4,106884,362
4,107134,363
4,107393,364
4,107643,365
14,107810,366
4,107985,367
4,108236,368
4,108494,369
4,108744,370
14,108911,371
4,109086,372
4,109337,373
4,109595,374
4,109846,375
14,110012,376
4,110187,377
4,110438,378
4,110696,379
4,110947,380
14,111113,381
4,111288,382
4,111539,383
4,111797,384
4,112048,385
14,112214,386
4,112390,387
4,112640,388
4,112898,389
4,113149,390
14,113315,391
4,113491,392
4,113741,393
4,113999,394
4,114250,395
14,114417,396
4,114592,397
4,114842,398
4,115101,399
4,115351,400
14,115518,401
4,115718,402
4,115943,403
4,116202,404
4,116452,405
14,116619,406
4,116794,407
4,117044,408
4,117303,409
4,117553,410
14,117720,411
4,117895,412
4,118146,413
4,118404,414
4,118654,415
14,118821,416
4,118997,417
4,119247,418
4,119506,419
4,119756,420
14,119922,421
4,120098,422
4,120348,423
4,120607,424
4,120857,425
14,121024,426
4,121199,427
4,121449,428
4,121708,429
4,121958,430
14,122125,431
4,122300,432
4,122550,433
4,122809,434
4,123059,435
14,123226,436
4,123402,437
4,123652,438
4,123910,439
4,124160,440
14,124327,441
4,124502,442
4,124752,443
4,125011,444
4,125261,445
14,125428,446
4,125603,447
4,125853,448
4,126112,449
4,126362,450
14,126529,451
4,126704,452
4,126954,453
4,127213,454
4,127463,455
4,127722,456
4,127973,457
13,132844,458
3,133019,459
3,133270,460
3,133528,461
3,133778,462
13,133945,463
3,134120,464
3,134371,465
3,134629,466
3,134879,467
13,135046,468
3,135221,469
3,135472,470
3,135730,471
3,135981,472
13,136148,473
3,136322,474
3,136573,475
3,136831,476
3,137082,477
13,137249,478
3,137423,479
3,137674,480
3,137933,481
3,138183,482
13,138350,483
3,138525,484
3,138775,485
3,139034,486
3,139284,487
13,139451,488
3,139626,489
3,139876,490
3,140135,491
3,140385,492
13,140552,493
3,140727,494
3,140977,495
3,141236,496
3,141486,497
13,141653,498
3,141828,499
3,142078,500
3,142337,501
3,142587,502
13,142754,503
3,142929,504
3,143179,505
3,143438,506
3,143688,507
13,143855,508
3,144031,509
3,144281,510
3,144539,511
3,144789,512
13,144956,513
3,145132,514
3,145382,515
3,145640,516
3,145890,517
13,146057,518
3,146233,519
3,146483,520
3,146742,521
3,146992,522
13,147159,523
3,147334,524
3,147584,525
3,147843,526
3,148093,527
13,148260,528
3,148435,529
3,148685,530
3,148944,531
3,149194,532
13,149361,533
3,149536,534
3,149786,535
3,150045,536
3,150295,537
13,150462,538
3,150637,539
3,150888,540
3,151146,541
3,151397,542
13,151563,543
3,151738,544
3,151989,545
3,152247,546
3,152498,547
13,152664,548
3,152840,549
3,153090,550
3,153348,551
3,153599,552
13,153765,553
3,153941,554
3,154191,555
3,154449,556
3,154700,557
13,154866,558
3,155042,559
3,155292,560
3,155550,561
3,155801,562
13,155967,563
3,156143,564
3,156393,565
3,156652,566
3,156903,567
13,157069,568
3,157244,569
3,157494,570
3,157753,571
3,158003,572
13,158170,573
3,158345,574
3,158595,575
3,158854,576
3,159104,577
13,159271,578
3,159446,579
3,159697,580
3,159955,581
3,160205,582
13,160372,583
3,160547,584
3,160798,585
3,161056,586
3,161306,587
13,161473,588
3,161649,589
3,161899,590
3,162158,591
3,162408,592
13,162575,593
3,162750,594
3,163000,595
