type,latency,urevent
keyboard0,8,1
255,13790,2
17,28709,3
12,28734,4
2,28909,5
2,29159,6
2,29418,7
2,29668,8
12,29835,9
2,30010,10
2,30260,11
2,30519,12
2,30769,13
12,30936,14
2,31112,15
2,31362,16
2,31620,17
2,31870,18
12,32037,19
2,32213,20
2,32463,21
2,32721,22
2,32972,23
12,33138,24
2,33314,25
2,33564,26
2,33823,27
2,34073,28
12,34240,29
2,34415,30
2,34665,31
2,34924,32
2,35174,33
12,35341,34
2,35516,35
2,35766,36
2,36025,37
2,36275,38
keyboard0,36305,39
12,36442,40
2,36617,41
2,36868,42
2,37126,43
2,37376,44
12,37543,45
2,37718,46
2,37969,47
2,38227,48
2,38477,49
12,38644,50
2,38819,51
2,39070,52
2,39328,53
2,39579,54
12,39746,55
2,39920,56
2,40171,57
2,40429,58
2,40680,59
12,40847,60
2,41021,61
2,41272,62
keyboard0,41363,63
keyboard0,41495,64
2,41530,65
2,41781,66
12,41948,67
2,42123,68
2,42373,69
2,42631,70
2,42882,71
12,43049,72
2,43224,73
2,43474,74
2,43733,75
2,43983,76
12,44150,77
2,44325,78
2,44575,79
2,44834,80
2,45084,81
12,45251,82
2,45426,83
2,45676,84
2,45935,85
2,46185,86
12,46352,87
2,46527,88
2,46777,89
2,47036,90
2,47286,91
12,47453,92
2,47629,93
2,47879,94
2,48137,95
2,48387,96
12,48554,97
2,48730,98
2,48980,99
2,49238,100
2,49488,101
12,49655,102
2,49831,103
2,50081,104
2,50340,105
2,50590,106
12,50757,107
2,50932,108
2,51182,109
2,51441,110
2,51691,111
12,51858,112
2,52033,113
2,52283,114
2,52542,115
2,52792,116
12,52959,117
2,53134,118
2,53384,119
2,53643,120
2,53893,121
12,54060,122
2,54235,123
2,54486,124
2,54744,125
2,54994,126
12,55161,127
2,55336,128
2,55587,129
2,55845,130
2,56096,131
12,56263,132
2,56437,133
keyboard0,56613,134
2,56688,135
2,56946,136
2,57197,137
12,57363,138
2,57538,139
keyboard0,57739,140
2,57789,141
2,58047,142
2,58298,143
12,58464,144
2,58640,145
2,58890,146
2,59148,147
2,59399,148
12,59566,149
2,59741,150
2,59991,151
2,60249,152
keyboard0,60399,153
2,60500,154
12,60667,155
2,60842,156
2,61092,157
2,61351,158
2,61601,159
keyboard0,61851,160
2,61860,161
2,62110,162
keyboard0,64664,163
keyboard0,72209,164
11,72262,165
1,72437,166
1,72687,167
1,72946,168
1,73196,169
11,73363,170
1,73538,171
1,73788,172
1,74047,173
keyboard0,74110,174
1,74297,175
11,74464,176
1,74639,177
1,74889,178
1,75148,179
1,75398,180
11,75565,181
1,75741,182
keyboard0,75906,183
1,75991,184
1,76249,185
1,76500,186
11,76666,187
1,76842,188
1,77092,189
1,77350,190
1,77601,191
11,77767,192
1,77943,193
1,78193,194
1,78452,195
1,78702,196
11,78869,197
1,79044,198
1,79294,199
1,79553,200
1,79803,201
11,79970,202
1,80145,203
1,80395,204
1,80654,205
1,80904,206
11,81071,207
1,81246,208
1,81497,209
1,81755,210
1,82005,211
11,82172,212
1,82347,213
1,82598,214
1,82856,215
1,83106,216
11,83273,217
1,83448,218
1,83699,219
1,83957,220
1,84208,221
11,84375,222
1,84549,223
1,84800,224
1,85058,225
1,85309,226
11,85476,227
1,85650,228
1,85901,229
1,86160,230
1,86410,231
11,86577,232
1,86752,233
1,87002,234
1,87261,235
1,87511,236
11,87678,237
1,87853,238
1,88103,239
1,88362,240
1,88612,241
11,88779,242
1,88954,243
1,89204,244
1,89463,245
1,89713,246
11,89880,247
1,90055,248
1,90305,249
1,90564,250
1,90814,251
11,90981,252
1,91156,253
1,91406,254
1,91665,255
1,91915,256
11,92082,257
1,92258,258
1,92508,259
1,92766,260
1,93016,261
11,93183,262
1,93359,263
1,93609,264
1,93868,265
1,94118,266
11,94284,267
1,94460,268
1,94710,269
1,94969,270
1,95219,271
11,95386,272
1,95561,273
1,95811,274
1,96070,275
1,96320,276
11,96487,277
1,96662,278
1,96912,279
1,97171,280
1,97421,281
11,97588,282
1,97764,283
1,98014,284
1,98272,285
1,98522,286
11,98689,287
1,98864,288
1,99115,289
1,99373,290
1,99623,291
11,99790,292
1,99965,293
1,100216,294
1,100474,295
1,100725,296
11,100891,297
1,101066,298
1,101317,299
1,101575,300
1,101826,301
11,101992,302
1,102167,303
1,102418,304
1,102676,305
