type,latency,urevent
17,11928,1
12,11953,2
2,12128,3
2,12378,4
2,12637,5
2,12887,6
12,13054,7
2,13229,8
2,13479,9
2,13738,10
2,13988,11
12,14155,12
2,14330,13
2,14581,14
2,14839,15
2,15089,16
12,15256,17
2,15431,18
2,15682,19
2,15940,20
2,16190,21
12,16357,22
2,16532,23
2,16783,24
2,17041,25
2,17292,26
12,17458,27
2,17633,28
2,17884,29
2,18142,30
2,18393,31
12,18559,32
2,18735,33
2,18985,34
2,19243,35
2,19494,36
12,19661,37
2,19836,38
2,20086,39
2,20344,40
2,20595,41
12,20762,42
2,20937,43
2,21187,44
2,21446,45
2,21696,46
12,21863,47
2,22038,48
2,22288,49
2,22547,50
2,22797,51
12,22964,52
2,23139,53
2,23389,54
2,23648,55
2,23898,56
12,24065,57
2,24240,58
2,24491,59
2,24749,60
2,24999,61
12,25166,62
2,25342,63
2,25592,64
2,25850,65
2,26100,66
12,26267,67
2,26443,68
2,26693,69
2,26952,70
2,27202,71
12,27369,72
2,27544,73
2,27794,74
2,28053,75
2,28303,76
12,28470,77
2,28645,78
2,28895,79
2,29154,80
2,29404,81
12,29571,82
2,29746,83
2,29996,84
2,30255,85
2,30505,86
12,30672,87
2,30847,88
2,31097,89
2,31356,90
2,31606,91
12,31773,92
2,31948,93
2,32198,94
2,32457,95
2,32708,96
12,32874,97
2,33049,98
2,33299,99
2,33558,100
2,33809,101
12,33975,102
2,34150,103
2,34401,104
2,34659,105
2,34910,106
12,35076,107
2,35252,108
2,35502,109
2,35760,110
2,36011,111
12,36177,112
2,36353,113
2,36603,114
2,36861,115
2,37112,116
12,37278,117
2,37454,118
2,37704,119
2,37963,120
2,38213,121
12,38380,122
2,38555,123
2,38805,124
2,39064,125
2,39314,126
12,39481,127
2,39656,128
2,39906,129
2,40165,130
2,40415,131
12,40582,132
2,40757,133
2,41008,134
2,41266,135
2,41516,136
12,41683,137
2,41858,138
2,42109,139
2,42367,140
2,42617,141
12,42784,142
2,42960,143
2,43210,144
2,43469,145
2,43719,146
12,43886,147
2,44061,148
2,44311,149
2,44570,150
2,44820,151
2,45078,152
2,45328,153
11,54112,154
1,54288,155
1,54538,156
1,54796,157
1,55047,158
11,55214,159
1,55389,160
1,55639,161
1,55898,162
1,56148,163
11,56315,164
1,56490,165
1,56740,166
1,56999,167
1,57249,168
11,57416,169
1,57591,170
1,57841,171
1,58100,172
1,58350,173
11,58517,174
1,58692,175
1,58943,176
1,59201,177
1,59451,178
11,59618,179
1,59793,180
1,60044,181
1,60302,182
1,60552,183
11,60719,184
1,60895,185
1,61145,186
1,61404,187
1,61654,188
11,61821,189
1,61996,190
1,62246,191
1,62505,192
1,62755,193
11,62922,194
1,63097,195
1,63347,196
1,63606,197
1,63856,198
11,64023,199
1,64198,200
1,64448,201
1,64707,202
1,64957,203
11,65124,204
1,65299,205
1,65549,206
1,65808,207
1,66058,208
11,66225,209
1,66400,210
1,66650,211
1,66909,212
1,67159,213
11,67326,214
1,67502,215
1,67752,216
