type,latency,urevent
keyboard0,6,1
keyboard0,8494,2
17,8943,3
12,8968,4
2,9143,5
2,9393,6
2,9652,7
2,9902,8
12,10069,9
2,10244,10
2,10494,11
2,10753,12
2,11003,13
12,11170,14
2,11345,15
2,11595,16
2,11854,17
2,12104,18
12,12271,19
2,12446,20
2,12696,21
2,12955,22
2,13205,23
12,13372,24
2,13547,25
2,13797,26
2,14056,27
2,14306,28
12,14473,29
2,14648,30
2,14898,31
2,15158,32
2,15408,33
12,15574,34
2,15750,35
2,16000,36
2,16258,37
2,16509,38
12,16675,39
2,16851,40
2,17101,41
2,17359,42
2,17610,43
12,17776,44
2,17952,45
2,18202,46
2,18461,47
2,18711,48
12,18878,49
2,19053,50
2,19304,51
2,19562,52
2,19812,53
12,19979,54
2,20154,55
2,20404,56
2,20663,57
2,20913,58
12,21080,59
2,21255,60
2,21506,61
2,21764,62
2,22014,63
12,22181,64
2,22356,65
2,22607,66
2,22865,67
2,23115,68
12,23283,69
2,23457,70
2,23708,71
2,23966,72
2,24217,73
12,24384,74
2,24558,75
2,24809,76
2,25067,77
2,25318,78
12,25485,79
2,25659,80
2,25910,81
2,26168,82
2,26419,83
12,26586,84
2,26761,85
2,27011,86
2,27270,87
2,27520,88
12,27687,89
2,27862,90
2,28112,91
2,28371,92
2,28621,93
12,28788,94
2,28963,95
2,29213,96
2,29472,97
2,29722,98
12,29889,99
2,30064,100
2,30314,101
2,30573,102
2,30823,103
12,30990,104
2,31165,105
2,31415,106
2,31674,107
2,31924,108
12,32091,109
2,32267,110
2,32517,111
2,32775,112
2,33025,113
12,33192,114
2,33368,115
2,33618,116
2,33876,117
2,34126,118
12,34293,119
2,34469,120
2,34719,121
2,34978,122
2,35228,123
12,35395,124
2,35570,125
2,35820,126
2,36079,127
2,36329,128
12,36496,129
2,36671,130
2,36921,131
2,37180,132
2,37430,133
12,37597,134
2,37772,135
2,38022,136
2,38281,137
2,38531,138
12,38698,139
2,38873,140
2,39124,141
2,39382,142
2,39632,143
12,39799,144
2,39974,145
2,40225,146
2,40483,147
2,40734,148
12,40900,149
2,41075,150
2,41326,151
2,41584,152
2,41835,153
2,42093,154
2,42343,155
keyboard0,42619,156
keyboard0,50933,157
11,51127,158
1,51303,159
1,51553,160
1,51812,161
1,52062,162
11,52229,163
1,52404,164
1,52654,165
1,52913,166
1,53163,167
11,53330,168
1,53505,169
1,53755,170
1,54014,171
1,54264,172
11,54431,173
1,54606,174
1,54856,175
1,55115,176
1,55365,177
11,55532,178
1,55707,179
1,55957,180
1,56216,181
1,56466,182
11,56633,183
1,56808,184
1,57059,185
1,57317,186
1,57568,187
11,57734,188
1,57909,189
1,58160,190
1,58418,191
1,58669,192
11,58835,193
1,59010,194
1,59261,195
1,59519,196
1,59770,197
11,59936,198
1,60112,199
1,60362,200
1,60620,201
1,60871,202
11,61037,203
1,61213,204
1,61463,205
1,61721,206
1,61972,207
11,62138,208
1,62314,209
1,62564,210
1,62823,211
1,63073,212
11,63240,213
1,63415,214
1,63665,215
1,63924,216
1,64174,217
11,64341,218
1,64516,219
1,64766,220
1,65025,221
1,65275,222
11,65442,223
1,65618,224
1,65868,225
1,66126,226
1,66376,227
11,66543,228
1,66718,229
1,66969,230
1,67227,231
1,67477,232
11,67644,233
1,67820,234
1,68070,235
1,68329,236
1,68579,237
11,68746,238
1,68921,239
1,69171,240
1,69430,241
1,69680,242
11,69847,243
