type,latency,urevent
keyboard0,1,1
boundary,621,2
keyboard0,12255,3
17,12313,4
12,12338,5
2,12513,6
2,12763,7
2,13022,8
2,13272,9
12,13439,10
2,13614,11
2,13864,12
2,14123,13
2,14373,14
12,14540,15
2,14715,16
2,14966,17
2,15224,18
2,15475,19
12,15641,20
2,15816,21
2,16067,22
2,16325,23
2,16576,24
12,16742,25
2,16917,26
2,17168,27
2,17426,28
2,17677,29
12,17844,30
2,18018,31
2,18269,32
2,18527,33
2,18778,34
12,18945,35
2,19120,36
2,19371,37
2,19628,38
2,19879,39
12,20046,40
2,20221,41
2,20471,42
2,20730,43
2,20980,44
12,21147,45
2,21322,46
2,21572,47
2,21831,48
2,22081,49
12,22248,50
2,22423,51
2,22673,52
2,22932,53
2,23182,54
12,23349,55
2,23525,56
2,23774,57
2,24033,58
2,24283,59
12,24450,60
2,24626,61
2,24876,62
2,25134,63
2,25384,64
12,25551,65
2,25727,66
2,25977,67
2,26235,68
2,26486,69
12,26652,70
2,26828,71
2,27078,72
2,27337,73
2,27587,74
12,27754,75
2,27929,76
2,28179,77
2,28438,78
2,28688,79
12,28855,80
2,29030,81
2,29280,82
2,29539,83
2,29789,84
12,29956,85
2,30131,86
2,30381,87
2,30640,88
2,30890,89
12,31057,90
2,31232,91
2,31482,92
2,31741,93
2,31991,94
12,32158,95
2,32333,96
2,32584,97
2,32842,98
2,33093,99
12,33259,100
2,33434,101
2,33685,102
2,33943,103
2,34194,104
12,34360,105
2,34536,106
2,34786,107
2,35044,108
2,35295,109
12,35461,110
2,35637,111
2,35887,112
2,36145,113
2,36396,114
12,36562,115
2,36738,116
2,36988,117
2,37247,118
2,37497,119
12,37664,120
2,37839,121
2,38089,122
2,38348,123
2,38598,124
12,38765,125
2,38940,126
2,39190,127
2,39449,128
2,39699,129
12,39866,130
2,40041,131
2,40291,132
2,40550,133
2,40800,134
12,40967,135
2,41142,136
2,41393,137
2,41651,138
2,41901,139
12,42068,140
2,42244,141
2,42494,142
2,42752,143
2,43003,144
12,43170,145
2,43345,146
2,43595,147
2,43854,148
2,44104,149
12,44271,150
2,44446,151
2,44696,152
2,44955,153
2,45205,154
2,45464,155
keyboard0,45690,156
2,45714,157
keyboard0,54436,158
11,54489,159
1,54664,160
1,54915,161
1,55173,162
1,55424,163
11,55591,164
1,55766,165
1,56016,166
1,56274,167
1,56525,168
11,56692,169
1,56867,170
1,57117,171
1,57375,172
1,57626,173
11,57793,174
1,57968,175
1,58218,176
1,58477,177
1,58727,178
11,58894,179
1,59069,180
1,59319,181
1,59578,182
1,59828,183
11,59995,184
1,60170,185
1,60420,186
1,60679,187
1,60929,188
11,61096,189
1,61272,190
1,61522,191
1,61780,192
1,62030,193
11,62197,194
1,62373,195
1,62623,196
1,62881,197
1,63131,198
11,63298,199
1,63474,200
1,63724,201
1,63983,202
1,64233,203
11,64400,204
1,64575,205
1,64825,206
1,65084,207
1,65334,208
11,65501,209
1,65676,210
1,65926,211
1,66185,212
1,66435,213
11,66602,214
1,66777,215
1,67027,216
1,67286,217
1,67536,218
11,67703,219
1,67878,220
1,68128,221
1,68387,222
1,68637,223
11,68804,224
1,68979,225
1,69229,226
1,69488,227
1,69739,228
11,69905,229
1,70080,230
1,70331,231
1,70589,232
1,70840,233
11,71006,234
1,71181,235
1,71432,236
1,71690,237
1,71941,238
11,72107,239
1,72283,240
1,72533,241
1,72791,242
1,73042,243
11,73208,244
1,73384,245
1,73634,246
1,73893,247
1,74143,248
11,74309,249
1,74485,250
1,74735,251
1,74994,252
1,75244,253
11,75411,254
1,75586,255
1,75836,256
1,76095,257
1,76345,258
11,76512,259
1,76687,260
1,76937,261
1,77196,262
1,77446,263
11,77613,264
1,77788,265
1,78039,266
1,78297,267
1,78547,268
11,78714,269
1,78889,270
