type,latency,urevent
17,2916,1
11,2941,2
1,3116,3
1,3366,4
1,3625,5
1,3875,6
11,4042,7
1,4218,8
1,4468,9
1,4726,10
1,4976,11
11,5143,12
1,5319,13
1,5569,14
1,5827,15
1,6078,16
11,6244,17
1,6420,18
1,6670,19
1,6929,20
1,7179,21
11,7346,22
1,7521,23
1,7771,24
1,8030,25
1,8280,26
11,8447,27
1,8622,28
1,8872,29
1,9131,30
1,9381,31
11,9548,32
1,9723,33
1,9974,34
1,10232,35
1,10482,36
11,10649,37
1,10824,38
1,11075,39
1,11333,40
1,11583,41
11,11750,42
1,11926,43
1,12176,44
1,12434,45
1,12685,46
11,12851,47
1,13026,48
1,13277,49
1,13535,50
1,13786,51
11,13952,52
1,14128,53
1,14378,54
1,14636,55
1,14887,56
11,15054,57
1,15229,58
1,15479,59
1,15737,60
1,15988,61
11,16155,62
1,16330,63
1,16580,64
1,16839,65
1,17089,66
11,17256,67
1,17431,68
1,17681,69
1,17940,70
1,18190,71
11,18357,72
1,18532,73
1,18782,74
1,19041,75
1,19291,76
11,19458,77
1,19633,78
1,19884,79
1,20142,80
1,20392,81
11,20559,82
1,20735,83
1,20985,84
1,21243,85
1,21493,86
11,21660,87
1,21836,88
1,22086,89
1,22344,90
1,22595,91
11,22761,92
1,22937,93
1,23187,94
1,23446,95
1,23696,96
11,23863,97
1,24038,98
1,24288,99
1,24547,100
1,24797,101
11,24964,102
1,25139,103
1,25389,104
1,25648,105
1,25898,106
11,26065,107
1,26240,108
1,26490,109
1,26749,110
1,26999,111
11,27166,112
1,27341,113
1,27591,114
1,27850,115
1,28100,116
11,28267,117
1,28442,118
1,28692,119
1,28951,120
1,29202,121
11,29368,122
1,29543,123
1,29794,124
1,30052,125
1,30303,126
11,30469,127
1,30645,128
1,30895,129
1,31153,130
1,31404,131
11,31570,132
1,31746,133
1,31996,134
1,32254,135
1,32505,136
11,32671,137
1,32847,138
1,33097,139
1,33356,140
1,33606,141
11,33773,142
1,33948,143
1,34198,144
1,34457,145
1,34707,146
11,34874,147
1,35049,148
1,35299,149
1,35558,150
1,35808,151
1,36067,152
1,36317,153
keyboard0,37842,154
keyboard0,39749,155
keyboard0,49207,156
12,49505,157
2,49681,158
2,49931,159
keyboard0,49959,160
2,50189,161
2,50440,162
12,50607,163
2,50782,164
2,51032,165
2,51291,166
2,51541,167
12,51708,168
2,51883,169
2,52133,170
2,52392,171
2,52642,172
12,52809,173
2,52984,174
2,53234,175
2,53493,176
2,53743,177
12,53910,178
2,54085,179
2,54336,180
2,54594,181
2,54844,182
12,55011,183
2,55187,184
2,55437,185
2,55695,186
2,55945,187
12,56112,188
2,56288,189
2,56538,190
2,56797,191
2,57047,192
12,57214,193
2,57389,194
2,57639,195
2,57898,196
2,58148,197
12,58315,198
2,58490,199
2,58740,200
2,58999,201
2,59249,202
12,59416,203
2,59591,204
2,59841,205
2,60100,206
2,60350,207
12,60517,208
2,60692,209
2,60942,210
2,61201,211
2,61451,212
12,61618,213
2,61793,214
2,62043,215
2,62302,216
2,62553,217
12,62719,218
2,62894,219
2,63144,220
2,63403,221
2,63654,222
12,63820,223
2,63995,224
2,64246,225
2,64504,226
2,64755,227
12,64921,228
2,65097,229
2,65347,230
2,65605,231
2,65856,232
12,66022,233
2,66198,234
2,66448,235
2,66706,236
2,66957,237
12,67123,238
2,67299,239
2,67549,240
2,67808,241
2,68058,242
12,68225,243
2,68400,244
2,68650,245
2,68909,246
2,69159,247
12,69326,248
2,69501,249
2,69751,250
2,70010,251
2,70261,252
12,70427,253
2,70602,254
2,70853,255
2,71111,256
2,71361,257
12,71528,258
2,71703,259
2,71954,260
2,72212,261
2,72462,262
12,72629,263
2,72804,264
2,73055,265
2,73314,266
2,73564,267
12,73731,268
2,73906,269
2,74156,270
2,74415,271
2,74665,272
12,74832,273
2,75007,274
2,75257,275
2,75516,276
2,75766,277
12,75933,278
2,76108,279
2,76358,280
2,76617,281
2,76867,282
12,77034,283
2,77209,284
2,77459,285
2,77718,286
2,77968,287
12,78135,288
2,78310,289
2,78560,290
2,78819,291
2,79069,292
12,79236,293
2,79411,294
2,79661,295
2,79920,296
2,80170,297
12,80337,298
2,80512,299
2,80762,300
2,81021,301
2,81271,302
12,81438,303
2,81614,304
2,81864,305
2,82122,306
2,82373,307
2,82631,308
2,82882,309
keyboard0,84495,310
keyboard0,86954,311
14,88696,312
4,88871,313
4,89121,314
4,89380,315
4,89630,316
14,89797,317
4,89972,318
4,90222,319
4,90481,320
4,90731,321
14,90898,322
4,91074,323
4,91324,324
4,91582,325
4,91833,326
14,91999,327
4,92174,328
4,92424,329
4,92683,330
4,92934,331
14,93100,332
4,93275,333
4,93526,334
4,93784,335
4,94035,336
14,94201,337
4,94377,338
4,94627,339
4,94885,340
4,95136,341
14,95303,342
4,95478,343
4,95728,344
4,95986,345
4,96237,346
14,96403,347
4,96579,348
4,96829,349
4,97088,350
4,97338,351
14,97505,352
4,97680,353
4,97930,354
4,98189,355
4,98439,356
14,98606,357
4,98781,358
4,99032,359
4,99290,360
4,99540,361
14,99707,362
4,99882,363
4,100133,364
4,100391,365
4,100641,366
14,100808,367
4,100983,368
4,101234,369
4,101492,370
4,101742,371
14,101909,372
4,102084,373
4,102335,374
4,102594,375
4,102844,376
14,103011,377
4,103186,378
4,103436,379
4,103695,380
4,103945,381
14,104112,382
4,104287,383
4,104537,384
4,104796,385
4,105046,386
14,105213,387
4,105388,388
4,105638,389
4,105897,390
4,106147,391
14,106314,392
4,106489,393
4,106739,394
4,106998,395
4,107248,396
14,107415,397
4,107590,398
4,107840,399
4,108099,400
4,108349,401
14,108516,402
4,108691,403
4,108941,404
4,109200,405
4,109450,406
14,109617,407
4,109792,408
4,110042,409
4,110301,410
4,110552,411
14,110718,412
4,110894,413
4,111144,414
4,111402,415
4,111653,416
14,111819,417
4,111995,418
4,112245,419
keyboard0,112366,420
4,112503,421
4,112754,422
14,112920,423
4,113096,424
4,113346,425
4,113605,426
keyboard0,113843,427
4,113855,428
14,114022,429
4,114197,430
4,114447,431
4,114706,432
4,114956,433
14,115123,434
4,115298,435
4,115548,436
4,115807,437
4,116057,438
14,116224,439
boundary,116381,440
3,116540,441
13,116707,442
3,116883,443
3,117133,444
3,117391,445
3,117641,446
13,117808,447
3,117984,448
3,118234,449
3,118493,450
3,118743,451
13,118910,452
3,119085,453
3,119335,454
3,119594,455
3,119844,456
13,120011,457
3,120186,458
3,120436,459
3,120695,460
3,120945,461
13,121112,462
3,121287,463
3,121537,464
3,121796,465
3,122046,466
13,122213,467
3,122388,468
3,122638,469
3,122897,470
3,123147,471
13,123314,472
3,123489,473
3,123739,474
3,123998,475
3,124248,476
13,124415,477
3,124590,478
3,124840,479
3,125099,480
3,125350,481
13,125516,482
3,125691,483
3,125941,484
3,126200,485
3,126451,486
13,126617,487
3,126793,488
3,127043,489
3,127301,490
3,127552,491
13,127718,492
3,127894,493
3,128144,494
3,128402,495
3,128653,496
13,128819,497
3,128995,498
3,129245,499
3,129504,500
3,129754,501
13,129921,502
3,130096,503
3,130346,504
3,130605,505
3,130855,506
13,131022,507
3,131197,508
3,131447,509
3,131706,510
3,131956,511
13,132123,512
3,132298,513
3,132549,514
3,132807,515
3,133057,516
13,133224,517
3,133399,518
3,133650,519
3,133908,520
3,134158,521
13,134325,522
3,134500,523
3,134751,524
3,135010,525
3,135260,526
13,135427,527
3,135601,528
3,135852,529
3,136111,530
keyboard0,136260,531
3,136361,532
13,136528,533
3,136703,534
keyboard0,136903,535
3,136953,536
3,137212,537
3,137462,538
13,137629,539
3,137804,540
3,138054,541
3,138313,542
3,138563,543
13,138730,544
3,138905,545
3,139155,546
3,139414,547
3,139664,548
13,139831,549
3,140006,550
3,140256,551
3,140515,552
3,140765,553
13,140932,554
3,141107,555
3,141357,556
3,141616,557
3,141866,558
13,142033,559
3,142208,560
3,142458,561
3,142717,562
3,142967,563
13,143134,564
3,143310,565
3,143560,566
3,143818,567
3,144069,568
13,144235,569
3,144411,570
3,144661,571
3,144919,572
3,145170,573
13,145336,574
3,145512,575
3,145762,576
3,146021,577
3,146271,578
13,146438,579
3,146613,580
3,146863,581
3,147122,582
3,147372,583
13,147539,584
3,147714,585
3,147964,586
3,148223,587
3,148473,588
3,148732,589
3,148982,590
keyboard0,149973,591
keyboard0,151608,592
keyboard0,152095,593
keyboard0,152272,594
keyboard0,154019,595
keyboard0,154454,596
16,154780,597
6,154947,598
6,155197,599
keyboard0,155254,600
keyboard0,155492,601
6,155705,602
16,155872,603
keyboard0,156001,604
6,156048,605
6,156298,606
keyboard0,156301,607
6,156556,608
keyboard0,156767,609
6,156806,610
16,156973,611
