type,latency,urevent
keyboard0,598,1
boundary,661,2
keyboard0,721,3
17,14014,4
12,14039,5
2,14214,6
2,14464,7
2,14723,8
2,14973,9
12,15140,10
2,15315,11
2,15565,12
2,15824,13
2,16074,14
12,16241,15
2,16416,16
2,16666,17
2,16925,18
2,17175,19
12,17342,20
2,17518,21
2,17768,22
2,18026,23
2,18276,24
12,18443,25
2,18619,26
2,18869,27
2,19127,28
2,19377,29
12,19544,30
2,19720,31
2,19970,32
2,20229,33
2,20479,34
12,20646,35
2,20821,36
2,21071,37
2,21330,38
2,21580,39
12,21747,40
2,21922,41
2,22172,42
2,22431,43
2,22681,44
12,22848,45
2,23023,46
2,23274,47
2,23532,48
2,23782,49
12,23949,50
2,24124,51
2,24375,52
2,24633,53
2,24883,54
12,25050,55
2,25225,56
2,25476,57
2,25734,58
2,25985,59
12,26151,60
2,26326,61
2,26577,62
2,26835,63
2,27086,64
12,27253,65
2,27427,66
2,27678,67
2,27936,68
2,28187,69
12,28354,70
2,28529,71
2,28779,72
2,29037,73
2,29288,74
12,29455,75
2,29630,76
2,29880,77
2,30139,78
2,30389,79
12,30556,80
2,30731,81
2,30981,82
2,31240,83
2,31490,84
12,31657,85
2,31832,86
2,32082,87
2,32341,88
2,32591,89
12,32758,90
2,32933,91
2,33183,92
2,33442,93
2,33692,94
12,33859,95
2,34035,96
2,34285,97
2,34544,98
2,34794,99
12,34960,100
2,35136,101
2,35386,102
2,35644,103
2,35895,104
12,36061,105
2,36237,106
2,36487,107
2,36746,108
2,36996,109
12,37163,110
2,37338,111
2,37588,112
2,37847,113
2,38097,114
12,38264,115
2,38439,116
2,38689,117
2,38948,118
2,39198,119
12,39365,120
2,39540,121
2,39790,122
2,40049,123
2,40299,124
12,40466,125
2,40641,126
2,40892,127
2,41150,128
2,41400,129
12,41567,130
2,41742,131
2,41993,132
2,42251,133
2,42502,134
12,42668,135
2,42843,136
2,43094,137
2,43352,138
2,43603,139
12,43769,140
2,43944,141
2,44195,142
2,44453,143
2,44704,144
12,44870,145
2,45046,146
2,45296,147
2,45554,148
2,45805,149
12,45972,150
2,46147,151
2,46397,152
2,46655,153
2,46906,154
2,47165,155
2,47415,156
keyboard0,55287,157
11,56207,158
1,56382,159
keyboard0,56591,160
1,56633,161
1,56891,162
1,57142,163
11,57308,164
1,57483,165
1,57734,166
1,57992,167
1,58243,168
11,58409,169
1,58584,170
