type,latency,urevent
17,12816,1
12,12841,2
2,13016,3
2,13267,4
2,13525,5
2,13775,6
12,13942,7
2,14117,8
2,14368,9
2,14626,10
2,14876,11
12,15043,12
2,15219,13
2,15469,14
2,15728,15
2,15978,16
12,16145,17
2,16320,18
2,16570,19
2,16829,20
2,17079,21
12,17246,22
2,17421,23
2,17671,24
2,17930,25
2,18180,26
12,18347,27
2,18522,28
2,18772,29
2,19031,30
2,19281,31
12,19448,32
2,19623,33
2,19873,34
2,20132,35
2,20382,36
12,20549,37
2,20724,38
2,20974,39
2,21233,40
2,21483,41
12,21650,42
2,21825,43
2,22075,44
2,22334,45
2,22584,46
12,22751,47
2,22927,48
2,23177,49
2,23435,50
2,23685,51
12,23852,52
2,24028,53
2,24278,54
2,24536,55
2,24787,56
12,24953,57
2,25129,58
2,25379,59
2,25638,60
2,25888,61
12,26055,62
2,26230,63
2,26480,64
2,26739,65
2,26989,66
12,27156,67
2,27331,68
2,27581,69
2,27840,70
2,28090,71
12,28257,72
2,28432,73
2,28683,74
2,28941,75
2,29191,76
12,29358,77
2,29533,78
2,29784,79
2,30042,80
2,30292,81
12,30459,82
2,30634,83
2,30885,84
2,31143,85
2,31394,86
12,31561,87
2,31735,88
2,31986,89
2,32244,90
2,32495,91
12,32662,92
2,32836,93
2,33087,94
2,33345,95
2,33596,96
12,33763,97
2,33938,98
2,34188,99
2,34447,100
2,34697,101
12,34864,102
2,35039,103
2,35289,104
2,35548,105
2,35798,106
12,35965,107
2,36140,108
2,36390,109
2,36649,110
2,36899,111
12,37066,112
2,37241,113
2,37491,114
2,37750,115
2,38000,116
12,38167,117
2,38342,118
2,38592,119
2,38851,120
2,39101,121
12,39268,122
2,39444,123
2,39694,124
2,39952,125
2,40202,126
12,40369,127
2,40545,128
2,40795,129
2,41054,130
2,41304,131
12,41470,132
2,41646,133
2,41896,134
2,42155,135
2,42405,136
12,42572,137
2,42747,138
2,42997,139
2,43256,140
2,43506,141
12,43673,142
2,43848,143
2,44098,144
2,44357,145
2,44607,146
