type,latency,urevent
17,7005,1
11,7030,2
1,7205,3
1,7455,4
1,7714,5
1,7964,6
11,8131,7
1,8306,8
1,8556,9
1,8815,10
1,9065,11
11,9232,12
1,9407,13
1,9658,14
1,9916,15
1,10166,16
11,10333,17
1,10508,18
1,10759,19
1,11017,20
1,11267,21
11,11434,22
1,11609,23
1,11860,24
1,12118,25
1,12369,26
11,12535,27
1,12710,28
1,12961,29
1,13219,30
1,13470,31
11,13636,32
1,13811,33
1,14062,34
1,14320,35
1,14571,36
11,14738,37
1,14913,38
1,15163,39
1,15421,40
1,15672,41
11,15839,42
1,16014,43
1,16264,44
1,16522,45
1,16773,46
11,16940,47
1,17115,48
1,17365,49
1,17624,50
1,17874,51
11,18041,52
1,18216,53
1,18466,54
1,18725,55
1,18975,56
11,19142,57
1,19317,58
1,19567,59
1,19826,60
1,20076,61
11,20243,62
1,20419,63
1,20669,64
1,20927,65
1,21177,66
11,21344,67
1,21520,68
1,21770,69
1,22028,70
1,22278,71
11,22445,72
1,22621,73
1,22871,74
1,23130,75
1,23380,76
11,23547,77
1,23722,78
1,23972,79
1,24231,80
1,24481,81
11,24648,82
1,24823,83
1,25073,84
1,25332,85
1,25582,86
11,25749,87
1,25924,88
1,26174,89
1,26433,90
1,26683,91
11,26850,92
1,27025,93
1,27275,94
1,27534,95
1,27784,96
11,27951,97
1,28126,98
1,28377,99
1,28635,100
1,28886,101
11,29052,102
1,29227,103
1,29478,104
1,29736,105
1,29987,106
11,30153,107
1,30328,108
1,30579,109
1,30837,110
1,31088,111
11,31254,112
1,31430,113
1,31680,114
1,31938,115
1,32189,116
11,32356,117
1,32531,118
1,32781,119
1,33039,120
1,33290,121
11,33457,122
1,33632,123
1,33882,124
1,34141,125
1,34391,126
11,34558,127
1,34733,128
1,34983,129
1,35242,130
1,35492,131
11,35659,132
1,35834,133
1,36084,134
1,36343,135
1,36593,136
11,36760,137
1,36935,138
1,37186,139
1,37444,140
1,37694,141
11,37861,142
1,38037,143
1,38287,144
1,38545,145
1,38795,146
11,38962,147
1,39138,148
1,39388,149
1,39646,150
1,39897,151
1,40155,152
1,40405,153
12,53594,154
2,53769,155
2,54019,156
2,54278,157
2,54528,158
12,54695,159
2,54870,160
2,55120,161
2,55379,162
2,55629,163
12,55796,164
2,55972,165
2,56222,166
2,56480,167
2,56730,168
12,56897,169
2,57073,170
2,57323,171
2,57581,172
2,57831,173
12,57998,174
2,58174,175
2,58424,176
2,58683,177
2,58933,178
12,59100,179
2,59275,180
2,59525,181
2,59784,182
2,60034,183
12,60201,184
2,60376,185
2,60626,186
2,60885,187
2,61135,188
12,61302,189
2,61477,190
2,61728,191
2,61986,192
2,62236,193
12,62403,194
2,62578,195
2,62829,196
2,63087,197
2,63337,198
12,63504,199
2,63679,200
2,63930,201
2,64188,202
2,64439,203
12,64605,204
2,64780,205
2,65031,206
2,65289,207
2,65540,208
12,65706,209
2,65882,210
2,66132,211
2,66390,212
2,66641,213
12,66808,214
2,66983,215
2,67233,216
2,67491,217
2,67742,218
12,67909,219
2,68084,220
2,68334,221
2,68592,222
2,68843,223
12,69010,224
2,69185,225
2,69435,226
2,69695,227
2,69945,228
12,70112,229
2,70286,230
2,70536,231
2,70795,232
2,71045,233
12,71212,234
2,71387,235
2,71637,236
2,71896,237
2,72146,238
12,72313,239
2,72489,240
2,72739,241
2,72997,242
2,73247,243
12,73414,244
2,73590,245
2,73840,246
2,74098,247
2,74348,248
12,74515,249
2,74691,250
2,74941,251
2,75200,252
2,75450,253
12,75617,254
2,75792,255
2,76042,256
2,76301,257
2,76551,258
12,76718,259
2,76893,260
2,77143,261
2,77402,262
2,77652,263
12,77819,264
2,77994,265
2,78244,266
2,78503,267
2,78753,268
12,78920,269
2,79095,270
2,79345,271
2,79604,272
2,79854,273
12,80021,274
2,80196,275
2,80447,276
2,80705,277
2,80956,278
12,81122,279
2,81297,280
2,81548,281
2,81806,282
2,82057,283
12,82223,284
2,82398,285
2,82649,286
2,82907,287
2,83158,288
12,83324,289
2,83500,290
2,83750,291
2,84008,292
2,84259,293
12,84425,294
2,84601,295
2,84851,296
2,85109,297
2,85360,298
12,85527,299
2,85702,300
2,85952,301
2,86211,302
2,86461,303
2,86720,304
2,86970,305
14,92776,306
4,92951,307
4,93201,308
4,93460,309
4,93710,310
14,93877,311
4,94052,312
4,94303,313
4,94561,314
4,94811,315
14,94978,316
4,95154,317
4,95404,318
4,95662,319
4,95912,320
14,96079,321
4,96254,322
4,96505,323
4,96763,324
4,97014,325
14,97181,326
4,97355,327
4,97606,328
4,97864,329
4,98115,330
14,98282,331
4,98456,332
4,98707,333
4,98966,334
4,99216,335
14,99383,336
4,99558,337
4,99808,338
4,100067,339
4,100317,340
14,100484,341
4,100659,342
4,100909,343
4,101168,344
4,101418,345
14,101585,346
4,101760,347
4,102010,348
4,102269,349
4,102519,350
14,102686,351
4,102861,352
4,103111,353
4,103370,354
4,103620,355
14,103787,356
4,103962,357
4,104212,358
4,104471,359
4,104721,360
14,104888,361
4,105064,362
4,105314,363
4,105572,364
4,105822,365
14,105989,366
4,106165,367
4,106415,368
4,106673,369
4,106923,370
14,107090,371
4,107266,372
4,107516,373
4,107775,374
4,108025,375
14,108192,376
4,108367,377
4,108617,378
4,108876,379
4,109126,380
14,109293,381
4,109468,382
