type,latency,urevent
17,13030,1
12,13055,2
2,13231,3
2,13481,4
2,13739,5
2,13989,6
12,14156,7
2,14332,8
2,14582,9
2,14841,10
2,15091,11
12,15258,12
2,15433,13
2,15683,14
2,15942,15
2,16192,16
12,16359,17
2,16534,18
2,16784,19
2,17043,20
2,17293,21
12,17460,22
2,17635,23
2,17885,24
2,18144,25
2,18394,26
12,18561,27
2,18736,28
2,18986,29
2,19245,30
2,19495,31
12,19662,32
2,19837,33
2,20087,34
2,20346,35
2,20596,36
12,20763,37
2,20938,38
2,21188,39
2,21447,40
2,21698,41
12,21864,42
2,22039,43
2,22289,44
2,22548,45
2,22799,46
12,22965,47
2,23141,48
2,23391,49
2,23649,50
2,23900,51
12,24066,52
2,24242,53
2,24492,54
2,24750,55
2,25001,56
12,25167,57
2,25343,58
2,25593,59
2,25852,60
2,26102,61
12,26269,62
2,26444,63
2,26694,64
2,26953,65
2,27203,66
12,27370,67
2,27545,68
2,27795,69
2,28054,70
2,28304,71
12,28471,72
2,28646,73
2,28897,74
2,29155,75
2,29405,76
12,29572,77
2,29747,78
2,29998,79
2,30256,80
2,30506,81
12,30673,82
2,30848,83
2,31099,84
2,31357,85
2,31608,86
12,31775,87
2,31949,88
2,32200,89
2,32459,90
2,32709,91
12,32876,92
2,33050,93
2,33301,94
2,33560,95
2,33810,96
12,33977,97
2,34152,98
2,34402,99
2,34661,100
2,34911,101
12,35078,102
2,35253,103
2,35503,104
2,35762,105
2,36012,106
12,36179,107
2,36354,108
2,36604,109
2,36863,110
2,37113,111
12,37280,112
2,37455,113
2,37705,114
2,37964,115
2,38214,116
12,38381,117
2,38556,118
2,38806,119
2,39065,120
2,39315,121
12,39482,122
2,39658,123
2,39908,124
2,40166,125
2,40416,126
12,40583,127
2,40759,128
2,41009,129
2,41267,130
2,41517,131
12,41684,132
2,41860,133
2,42110,134
2,42369,135
2,42619,136
12,42786,137
2,42961,138
2,43211,139
2,43470,140
2,43720,141
12,43887,142
2,44062,143
2,44312,144
2,44571,145
2,44821,146
12,44988,147
2,45163,148
2,45414,149
2,45672,150
2,45922,151
2,46181,152
2,46431,153
11,55215,154
1,55390,155
1,55640,156
1,55899,157
1,56149,158
11,56316,159
1,56492,160
1,56742,161
1,57000,162
1,57250,163
11,57417,164
1,57593,165
1,57843,166
1,58101,167
1,58351,168
11,58518,169
1,58694,170
1,58944,171
1,59203,172
1,59453,173
11,59620,174
1,59795,175
1,60045,176
1,60304,177
1,60554,178
11,60721,179
1,60896,180
1,61146,181
1,61405,182
1,61655,183
11,61822,184
1,61997,185
1,62248,186
1,62506,187
1,62756,188
11,62923,189
1,63098,190
1,63349,191
1,63607,192
1,63857,193
11,64024,194
1,64199,195
1,64450,196
1,64708,197
1,64959,198
11,65125,199
1,65300,200
1,65551,201
1,65810,202
1,66060,203
11,66226,204
1,66401,205
1,66652,206
1,66910,207
1,67161,208
11,67327,209
1,67503,210
1,67753,211
1,68011,212
1,68262,213
11,68429,214
1,68604,215
1,68854,216
1,69112,217
1,69363,218
11,69530,219
1,69705,220
1,69956,221
1,70214,222
1,70464,223
11,70631,224
1,70806,225
1,71056,226
1,71315,227
1,71565,228
11,71732,229
1,71907,230
1,72157,231
1,72416,232
1,72666,233
11,72833,234
1,73009,235
1,73259,236
1,73517,237
1,73767,238
11,73935,239
1,74110,240
1,74360,241
1,74618,242
1,74868,243
11,75035,244
1,75211,245
1,75461,246
1,75720,247
1,75970,248
11,76137,249
1,76312,250
1,76562,251
1,76821,252
1,77071,253
11,77238,254
1,77413,255
1,77663,256
1,77922,257
1,78172,258
11,78339,259
1,78514,260
1,78764,261
1,79023,262
1,79273,263
11,79440,264
1,79615,265
1,79865,266
1,80124,267
1,80374,268
11,80541,269
1,80716,270
1,80966,271
1,81225,272
1,81475,273
11,81642,274
1,81817,275
1,82067,276
1,82326,277
1,82577,278
11,82743,279
1,82919,280
1,83169,281
1,83427,282
1,83678,283
11,83844,284
1,84020,285
1,84270,286
1,84528,287
1,84779,288
11,84945,289
1,85121,290
1,85371,291
1,85630,292
1,85880,293
11,86047,294
1,86222,295
1,86472,296
1,86731,297
1,86981,298
11,87148,299
1,87323,300
1,87573,301
1,87832,302
1,88082,303
1,88341,304
1,88591,305
13,93755,306
3,93930,307
3,94180,308
3,94439,309
3,94689,310
13,94856,311
3,95031,312
3,95281,313
3,95540,314
3,95790,315
13,95957,316
3,96132,317
3,96382,318
3,96641,319
3,96891,320
13,97058,321
3,97233,322
3,97483,323
3,97742,324
3,97992,325
13,98159,326
3,98334,327
3,98584,328
3,98843,329
3,99093,330
13,99260,331
3,99436,332
3,99686,333
3,99944,334
3,100194,335
13,100361,336
3,100537,337
3,100787,338
3,101045,339
3,101295,340
13,101462,341
3,101638,342
3,101888,343
3,102147,344
3,102397,345
13,102564,346
3,102739,347
3,102989,348
3,103248,349
3,103498,350
13,103665,351
3,103840,352
3,104090,353
3,104349,354
3,104599,355
13,104766,356
3,104941,357
3,105192,358
3,105450,359
3,105700,360
13,105867,361
3,106042,362
3,106293,363
3,106551,364
3,106801,365
13,106968,366
3,107143,367
3,107394,368
3,107652,369
3,107903,370
13,108069,371
3,108244,372
3,108495,373
3,108753,374
3,109004,375
13,109170,376
3,109345,377
3,109596,378
3,109854,379
3,110105,380
13,110271,381
3,110447,382
3,110697,383
3,110955,384
3,111206,385
13,111373,386
3,111548,387
3,111798,388
3,112057,389
3,112307,390
13,112474,391
3,112649,392
3,112899,393
3,113158,394
3,113408,395
13,113575,396
3,113750,397
3,114000,398
3,114259,399
3,114509,400
13,114676,401
3,114851,402
3,115102,403
3,115360,404
3,115610,405
13,115777,406
3,115953,407
3,116203,408
3,116461,409
3,116711,410
13,116878,411
3,117054,412
3,117304,413
3,117563,414
3,117813,415
13,117980,416
3,118155,417
3,118405,418
3,118664,419
3,118914,420
13,119081,421
3,119256,422
3,119506,423
3,119765,424
3,120015,425
13,120182,426
3,120357,427
3,120607,428
3,120866,429
3,121116,430
13,121283,431
3,121458,432
3,121708,433
3,121967,434
3,122217,435
13,122384,436
3,122559,437
3,122809,438
3,123068,439
3,123318,440
13,123485,441
3,123660,442
3,123910,443
3,124169,444
3,124419,445
13,124586,446
3,124761,447
3,125011,448
3,125270,449
3,125520,450
13,125687,451
3,125863,452
3,126113,453
3,126371,454
3,126622,455
3,126880,456
3,127131,457
14,132936,458
4,133112,459
4,133362,460
4,133621,461
4,133871,462
14,134038,463
4,134213,464
4,134463,465
4,134722,466
4,134972,467
14,135139,468
4,135314,469
4,135564,470
4,135823,471
4,136073,472
14,136240,473
4,136416,474
4,136666,475
4,136924,476
4,137174,477
14,137341,478
4,137516,479
4,137766,480
4,138025,481
4,138275,482
14,138442,483
4,138617,484
4,138867,485
4,139126,486
4,139377,487
14,139543,488
4,139718,489
4,139969,490
4,140227,491
4,140478,492
14,140644,493
4,140819,494
4,141070,495
4,141328,496
4,141579,497
14,141745,498
4,141921,499
4,142171,500
4,142429,501
4,142680,502
14,142846,503
4,143022,504
4,143272,505
4,143530,506
4,143781,507
14,143948,508
4,144123,509
4,144373,510
4,144632,511
4,144882,512
14,145049,513
4,145224,514
4,145474,515
4,145733,516
4,145983,517
14,146150,518
4,146325,519
4,146576,520
4,146834,521
4,147084,522
14,147251,523
4,147426,524
4,147677,525
4,147935,526
4,148185,527
14,148352,528
4,148527,529
4,148778,530
4,149037,531
4,149287,532
14,149454,533
4,149628,534
4,149879,535
4,150138,536
4,150388,537
14,150555,538
4,150730,539
4,150980,540
4,151239,541
4,151489,542
14,151656,543
4,151831,544
4,152081,545
4,152340,546
4,152590,547
14,152757,548
4,152932,549
4,153182,550
4,153441,551
4,153691,552
14,153858,553
4,154033,554
4,154283,555
4,154542,556
4,154792,557
14,154959,558
4,155134,559
4,155384,560
4,155643,561
4,155893,562
14,156060,563
4,156235,564
4,156485,565
4,156744,566
4,156994,567
14,157161,568
4,157337,569
4,157587,570
4,157845,571
4,158095,572
14,158262,573
4,158438,574
4,158688,575
4,158946,576
4,159197,577
14,159363,578
4,159539,579
4,159789,580
4,160048,581
4,160298,582
14,160465,583
4,160640,584
4,160890,585
4,161149,586
4,161399,587
14,161566,588
4,161741,589
4,161991,590
4,162250,591
4,162500,592
14,162667,593
4,162842,594
4,163093,595
4,163351,596
4,163601,597
14,163768,598
4,163943,599
4,164194,600
4,164452,601
4,164702,602
14,164869,603
4,165044,604
4,165295,605
4,165553,606
4,165804,607
4,166062,608
4,166312,609
15,171150,610
5,171326,611
5,171576,612
5,171834,613
5,172085,614
15,172252,615
5,172427,616
5,172677,617
5,172936,618
5,173186,619
15,173353,620
5,173528,621
5,173778,622
5,174037,623
5,174287,624
15,174454,625
5,174629,626
5,174879,627
5,175138,628
5,175388,629
15,175555,630
5,175730,631
5,175981,632
5,176239,633
5,176489,634
15,176656,635
5,176831,636
5,177082,637
5,177340,638
5,177591,639
15,177757,640
5,177933,641
5,178183,642
5,178442,643
5,178692,644
15,178859,645
5,179034,646
5,179284,647
5,179543,648
5,179793,649
15,179960,650
5,180135,651
5,180385,652
5,180644,653
5,180894,654
15,181061,655
5,181236,656
5,181486,657
5,181745,658
5,181995,659
15,182162,660
5,182337,661
5,182587,662
5,182846,663
5,183096,664
15,183263,665
5,183438,666
5,183688,667
5,183947,668
5,184197,669
15,184364,670
5,184539,671
5,184789,672
5,185048,673
5,185298,674
15,185465,675
5,185641,676
5,185891,677
5,186149,678
5,186400,679
15,186566,680
5,186742,681
5,186992,682
5,187250,683
5,187501,684
15,187667,685
5,187843,686
5,188093,687
5,188352,688
5,188602,689
15,188769,690
5,188944,691
5,189194,692
5,189453,693
5,189703,694
15,189870,695
5,190045,696
5,190295,697
5,190554,698
5,190804,699
15,190971,700
5,191147,701
5,191397,702
5,191655,703
5,191905,704
15,192072,705
5,192247,706
5,192498,707
5,192756,708
5,193006,709
15,193173,710
5,193348,711
5,193599,712
5,193857,713
5,194108,714
15,194275,715
5,194449,716
5,194700,717
5,194958,718
5,195209,719
15,195376,720
5,195550,721
5,195801,722
5,196059,723
5,196310,724
15,196477,725
5,196652,726
5,196902,727
5,197161,728
5,197411,729
15,197578,730
5,197753,731
5,198003,732
5,198262,733
5,198512,734
15,198679,735
5,198855,736
5,199105,737
5,199363,738
5,199613,739
15,199780,740
5,199955,741
5,200205,742
5,200464,743
5,200714,744
15,200881,745
5,201056,746
5,201306,747
5,201565,748
5,201815,749
15,201982,750
5,202158,751
5,202408,752
5,202666,753
5,202916,754
15,203083,755
5,203259,756
5,203509,757
5,203767,758
5,204017,759
5,204276,760
5,204526,761
16,210433,762
6,210608,763
6,210858,764
6,211117,765
6,211367,766
16,211534,767
6,211710,768
6,211960,769
6,212218,770
6,212468,771
16,212635,772
6,212810,773
6,213060,774
6,213319,775
6,213569,776
16,213736,777
6,213911,778
6,214161,779
6,214420,780
6,214670,781
16,214837,782
6,215012,783
6,215262,784
6,215521,785
6,215771,786
16,215939,787
6,216114,788
6,216364,789
6,216622,790
6,216872,791
16,217039,792
6,217215,793
6,217465,794
6,217723,795
6,217973,796
16,218140,797
6,218316,798
6,218566,799
6,218825,800
6,219075,801
16,219242,802
6,219417,803
6,219667,804
6,219926,805
6,220176,806
16,220343,807
6,220518,808
6,220768,809
6,221027,810
6,221277,811
16,221444,812
6,221619,813
6,221869,814
6,222128,815
6,222378,816
16,222545,817
6,222720,818
6,222971,819
6,223229,820
6,223479,821
16,223646,822
6,223821,823
6,224072,824
6,224330,825
6,224581,826
16,224747,827
6,224922,828
6,225173,829
6,225431,830
6,225682,831
16,225848,832
6,226023,833
6,226274,834
6,226532,835
6,226783,836
16,226949,837
6,227125,838
6,227375,839
6,227633,840
6,227884,841
16,228051,842
6,228226,843
6,228476,844
6,228734,845
6,228985,846
16,229152,847
6,229327,848
6,229577,849
6,229836,850
6,230086,851
16,230253,852
6,230428,853
6,230678,854
6,230937,855
6,231187,856
16,231354,857
6,231529,858
6,231779,859
6,232038,860
6,232288,861
16,232455,862
6,232630,863
6,232881,864
6,233139,865
6,233389,866
16,233556,867
6,233732,868
6,233982,869
6,234240,870
6,234490,871
16,234657,872
6,234833,873
6,235083,874
6,235342,875
6,235592,876
16,235759,877
6,235934,878
6,236184,879
6,236443,880
6,236693,881
16,236860,882
6,237035,883
6,237285,884
6,237544,885
6,237794,886
16,237961,887
6,238136,888
6,238386,889
6,238645,890
6,238895,891
16,239062,892
6,239237,893
6,239487,894
6,239746,895
6,239996,896
16,240163,897
6,240338,898
6,240588,899
6,240847,900
6,241097,901
16,241264,902
6,241439,903
6,241689,904
6,241948,905
6,242199,906
16,242365,907
6,242541,908
6,242791,909
6,243049,910
6,243300,911
6,243558,912
6,243809,913
17,243959,914
keyboard0,247462,915
