type,latency,urevent
17,47779,1
11,47805,2
1,47980,3
1,48230,4
1,48489,5
1,48739,6
11,48906,7
1,49081,8
1,49331,9
1,49590,10
1,49841,11
11,50007,12
1,50182,13
1,50432,14
1,50691,15
1,50941,16
11,51108,17
1,51283,18
1,51533,19
1,51792,20
1,52042,21
11,52209,22
1,52385,23
1,52635,24
1,52893,25
1,53143,26
11,53310,27
1,53486,28
1,53736,29
1,53994,30
1,54244,31
11,54411,32
1,54587,33
1,54837,34
1,55096,35
1,55346,36
11,55513,37
1,55688,38
1,55938,39
1,56197,40
1,56447,41
11,56614,42
1,56789,43
1,57039,44
1,57298,45
1,57548,46
11,57715,47
1,57890,48
1,58141,49
1,58399,50
1,58649,51
11,58816,52
1,58991,53
1,59242,54
1,59500,55
1,59750,56
11,59917,57
1,60092,58
1,60343,59
1,60601,60
1,60852,61
11,61018,62
1,61193,63
1,61444,64
1,61702,65
1,61953,66
11,62119,67
1,62294,68
1,62545,69
1,62803,70
1,63054,71
11,63221,72
1,63396,73
1,63646,74
1,63904,75
1,64155,76
11,64322,77
1,64497,78
1,64747,79
1,65005,80
1,65256,81
11,65423,82
1,65598,83
1,65848,84
1,66107,85
1,66357,86
11,66524,87
1,66699,88
1,66949,89
1,67208,90
1,67458,91
11,67625,92
1,67800,93
1,68050,94
1,68309,95
1,68559,96
11,68726,97
1,68902,98
1,69152,99
1,69410,100
1,69660,101
11,69827,102
1,70003,103
1,70253,104
1,70511,105
1,70761,106
11,70928,107
1,71104,108
1,71354,109
1,71613,110
1,71863,111
11,72030,112
1,72205,113
1,72455,114
1,72714,115
1,72964,116
11,73131,117
1,73306,118
1,73556,119
1,73815,120
1,74065,121
11,74232,122
1,74407,123
1,74657,124
1,74916,125
1,75166,126
11,75333,127
1,75508,128
1,75758,129
1,76017,130
1,76267,131
11,76434,132
1,76609,133
1,76859,134
1,77118,135
1,77369,136
11,77535,137
1,77710,138
1,77961,139
1,78219,140
1,78470,141
11,78636,142
1,78811,143
1,79062,144
1,79320,145
1,79571,146
11,79737,147
1,79913,148
1,80163,149
1,80421,150
1,80672,151
1,80930,152
1,81181,153
12,94361,154
2,94536,155
2,94786,156
2,95045,157
2,95295,158
12,95462,159
2,95637,160
2,95888,161
2,96146,162
2,96396,163
12,96563,164
2,96738,165
2,96989,166
2,97247,167
2,97497,168
12,97664,169
2,97839,170
2,98090,171
2,98348,172
2,98599,173
12,98765,174
2,98940,175
2,99191,176
2,99449,177
2,99700,178
12,99866,179
2,100041,180
2,100292,181
2,100550,182
2,100801,183
12,100968,184
2,101143,185
2,101393,186
2,101651,187
2,101902,188
12,102069,189
2,102244,190
2,102494,191
2,102752,192
2,103003,193
12,103170,194
2,103345,195
2,103595,196
2,103854,197
2,104104,198
12,104271,199
2,104446,200
2,104696,201
2,104955,202
2,105205,203
12,105372,204
2,105547,205
2,105797,206
2,106056,207
2,106306,208
12,106473,209
2,106649,210
2,106899,211
2,107157,212
2,107407,213
12,107574,214
