type,latency,urevent
17,10273,1
11,10298,2
1,10473,3
1,10724,4
1,10982,5
1,11232,6
11,11399,7
1,11574,8
1,11825,9
1,12083,10
1,12333,11
11,12500,12
1,12675,13
1,12926,14
1,13185,15
1,13435,16
11,13602,17
1,13776,18
1,14027,19
1,14286,20
1,14536,21
11,14703,22
1,14878,23
1,15128,24
1,15387,25
1,15637,26
11,15804,27
1,15979,28
1,16229,29
1,16488,30
1,16738,31
11,16905,32
1,17080,33
1,17330,34
1,17589,35
1,17839,36
11,18006,37
1,18181,38
1,18431,39
1,18690,40
1,18940,41
11,19107,42
1,19282,43
1,19532,44
1,19791,45
1,20041,46
11,20208,47
1,20384,48
1,20634,49
1,20892,50
1,21142,51
11,21309,52
1,21485,53
1,21735,54
1,21993,55
1,22243,56
11,22410,57
1,22586,58
1,22836,59
1,23095,60
1,23345,61
11,23512,62
1,23687,63
1,23937,64
1,24196,65
1,24446,66
11,24613,67
1,24788,68
1,25038,69
1,25297,70
1,25547,71
11,25714,72
1,25889,73
1,26140,74
1,26398,75
1,26648,76
11,26815,77
1,26990,78
1,27241,79
1,27499,80
1,27749,81
11,27916,82
1,28091,83
1,28342,84
1,28600,85
1,28851,86
11,29017,87
1,29192,88
1,29443,89
1,29701,90
1,29952,91
11,30118,92
1,30293,93
1,30544,94
1,30802,95
1,31053,96
11,31220,97
1,31395,98
1,31645,99
1,31903,100
1,32154,101
11,32321,102
1,32496,103
1,32746,104
1,33004,105
1,33255,106
11,33422,107
1,33597,108
1,33847,109
1,34106,110
1,34356,111
11,34523,112
1,34698,113
1,34948,114
1,35207,115
1,35457,116
11,35624,117
1,35799,118
1,36049,119
1,36308,120
1,36558,121
11,36725,122
1,36901,123
1,37151,124
1,37409,125
1,37659,126
11,37826,127
1,38002,128
1,38252,129
1,38510,130
1,38760,131
11,38927,132
1,39103,133
1,39353,134
1,39612,135
1,39862,136
11,40029,137
1,40204,138
1,40454,139
1,40713,140
1,40963,141
11,41130,142
1,41305,143
1,41555,144
1,41814,145
1,42064,146
11,42231,147
1,42406,148
1,42656,149
1,42915,150
1,43165,151
1,43424,152
1,43674,153
12,56969,154
2,57144,155
2,57394,156
2,57653,157
2,57903,158
12,58070,159
2,58253,160
2,58496,161
2,58754,162
2,59004,163
12,59171,164
2,59346,165
2,59597,166
2,60147,167
2,60397,168
12,60564,169
2,60864,170
2,61115,171
2,61375,172
2,61626,173
12,61792,174
2,61984,175
2,62226,176
2,62506,177
2,62739,178
12,62906,179
2,63081,180
2,63331,181
2,63599,182
2,63840,183
12,64007,184
2,64182,185
2,64433,186
2,64691,187
2,64941,188
12,65108,189
2,65284,190
2,65534,191
2,65793,192
2,66043,193
12,66210,194
2,66385,195
2,66635,196
2,66894,197
2,67144,198
12,67311,199
2,67486,200
2,67744,201
2,68003,202
2,68253,203
12,68420,204
2,68720,205
2,69104,206
2,69354,207
12,69521,208
2,69705,209
2,69946,210
2,70205,211
2,70455,212
12,70622,213
2,70798,214
2,71048,215
2,71306,216
2,71556,217
12,71723,218
2,71899,219
2,72149,220
2,72407,221
2,72658,222
12,72824,223
2,73000,224
2,73250,225
2,73509,226
2,73759,227
12,73926,228
2,74101,229
2,74351,230
2,74643,231
2,74860,232
12,75027,233
2,75202,234
2,75452,235
2,75727,236
2,75961,237
12,76128,238
2,76303,239
2,76554,240
2,76812,241
2,77062,242
12,77229,243
2,77404,244
2,77655,245
2,77913,246
2,78163,247
12,78330,248
2,78505,249
2,78756,250
2,79014,251
2,79265,252
12,79432,253
2,79606,254
2,79857,255
2,80115,256
2,80366,257
12,80533,258
2,80707,259
2,80958,260
2,81216,261
2,81467,262
12,81634,263
2,81809,264
2,82059,265
2,82318,266
2,82568,267
12,82735,268
2,82910,269
2,83160,270
2,83419,271
2,83669,272
12,83836,273
2,84011,274
2,84261,275
2,84520,276
2,84770,277
12,84937,278
2,85112,279
2,85362,280
2,85622,281
2,85872,282
12,86039,283
2,86213,284
2,86463,285
2,86722,286
2,86972,287
12,87139,288
2,87315,289
2,87565,290
2,87823,291
2,88073,292
12,88240,293
2,88416,294
2,88666,295
2,88924,296
2,89174,297
12,89341,298
2,89517,299
2,89767,300
2,90026,301
2,90276,302
2,90534,303
2,90785,304
14,96632,305
4,96808,306
4,97058,307
4,97316,308
4,97567,309
14,97733,310
4,97909,311
4,98159,312
4,98417,313
4,98668,314
14,98834,315
4,99010,316
4,99260,317
4,99519,318
4,99769,319
14,99936,320
4,100111,321
4,100361,322
4,100620,323
4,100870,324
14,101037,325
4,101212,326
4,101462,327
4,101721,328
4,101971,329
14,102138,330
4,102313,331
4,102564,332
4,102822,333
4,103072,334
14,103239,335
4,103414,336
4,103665,337
4,103923,338
4,104173,339
14,104340,340
4,104515,341
4,104766,342
4,105024,343
4,105275,344
14,105442,345
4,105616,346
4,105867,347
4,106126,348
4,106376,349
14,106543,350
4,106717,351
4,106968,352
4,107227,353
4,107477,354
14,107644,355
4,107819,356
4,108069,357
4,108328,358
4,108578,359
14,108745,360
4,108920,361
4,109170,362
4,109429,363
4,109679,364
14,109846,365
4,110021,366
4,110271,367
4,110530,368
4,110780,369
14,110947,370
4,111122,371
4,111372,372
4,111631,373
keyboard0,111680,374
4,111881,375
14,112048,376
4,112223,377
4,112473,378
4,112732,379
4,112982,380
14,113149,381
4,113325,382
4,113575,383
4,113833,384
keyboard0,114055,385
4,114083,386
14,114250,387
4,114426,388
4,114676,389
4,114935,390
4,115185,391
14,115352,392
4,115527,393
4,115777,394
4,116036,395
4,116286,396
14,116453,397
4,116628,398
4,116878,399
4,117137,400
4,117387,401
14,117554,402
4,117729,403
4,117980,404
4,118238,405
4,118488,406
14,118655,407
4,118830,408
4,119081,409
4,119339,410
4,119589,411
14,119756,412
4,119931,413
4,120182,414
4,120440,415
4,120691,416
14,120857,417
4,121032,418
4,121283,419
4,121541,420
4,121792,421
14,121958,422
4,122133,423
4,122384,424
4,122642,425
4,122893,426
14,123060,427
4,123235,428
4,123485,429
4,123743,430
4,123994,431
14,124161,432
4,124336,433
4,124586,434
4,124844,435
4,125095,436
14,125262,437
4,125437,438
4,125687,439
4,125946,440
4,126196,441
14,126363,442
4,126538,443
4,126788,444
4,127047,445
4,127297,446
14,127464,447
4,127639,448
4,127889,449
4,128148,450
4,128398,451
14,128565,452
4,128741,453
4,128991,454
4,129249,455
4,129499,456
4,129758,457
keyboard0,129954,458
4,130008,459
keyboard0,131759,460
13,134880,461
3,135055,462
3,135305,463
3,135564,464
3,135814,465
13,135981,466
3,136156,467
3,136407,468
3,136665,469
3,136916,470
13,137082,471
3,137257,472
3,137508,473
3,137766,474
3,138017,475
13,138183,476
3,138358,477
3,138609,478
3,138867,479
3,139118,480
13,139284,481
3,139460,482
3,139710,483
3,139968,484
3,140219,485
13,140385,486
3,140561,487
3,140811,488
3,141070,489
3,141320,490
13,141487,491
3,141662,492
3,141912,493
3,142171,494
3,142421,495
13,142588,496
3,142763,497
3,143013,498
3,143272,499
3,143522,500
13,143689,501
3,143864,502
3,144115,503
3,144373,504
3,144623,505
13,144790,506
3,144965,507
3,145216,508
3,145474,509
3,145724,510
13,145891,511
3,146066,512
3,146317,513
3,146576,514
3,146826,515
13,146993,516
3,147168,517
3,147418,518
3,147677,519
3,147927,520
13,148094,521
3,148269,522
3,148519,523
3,148778,524
3,149028,525
13,149195,526
3,149370,527
3,149620,528
3,149879,529
3,150129,530
13,150296,531
3,150471,532
3,150721,533
3,150980,534
3,151230,535
13,151397,536
3,151572,537
3,151822,538
3,152081,539
3,152331,540
13,152499,541
3,152673,542
3,152923,543
3,153182,544
3,153432,545
13,153599,546
3,153774,547
3,154024,548
3,154283,549
3,154533,550
13,154700,551
3,154876,552
3,155126,553
3,155384,554
3,155635,555
13,155801,556
3,155977,557
3,156227,558
3,156485,559
3,156736,560
13,156902,561
3,157078,562
3,157328,563
3,157587,564
3,157837,565
13,158004,566
3,158179,567
3,158429,568
3,158688,569
3,158938,570
13,159105,571
3,159280,572
3,159530,573
3,159789,574
3,160039,575
13,160206,576
3,160381,577
3,160632,578
3,160890,579
3,161140,580
13,161307,581
3,161482,582
3,161733,583
3,161991,584
3,162241,585
13,162408,586
3,162583,587
3,162834,588
3,163092,589
3,163343,590
13,163510,591
3,163684,592
3,163935,593
3,164193,594
3,164444,595
13,164611,596
3,164786,597
3,165036,598
3,165295,599
3,165545,600
13,165712,601
