type,latency,urevent
17,12564,1
12,12589,2
2,12765,3
2,13015,4
2,13273,5
2,13524,6
12,13690,7
2,13866,8
2,14116,9
2,14375,10
2,14625,11
12,14792,12
2,14967,13
2,15217,14
2,15476,15
2,15726,16
12,15894,17
2,16068,18
2,16318,19
2,16577,20
2,16827,21
12,16994,22
2,17169,23
2,17420,24
2,17678,25
2,17928,26
12,18095,27
2,18270,28
2,18521,29
2,18779,30
2,19029,31
12,19196,32
2,19371,33
2,19622,34
2,19881,35
2,20131,36
12,20298,37
2,20473,38
2,20723,39
2,20982,40
2,21232,41
12,21399,42
2,21574,43
2,21824,44
2,22083,45
2,22333,46
12,22500,47
2,22675,48
2,22925,49
2,23184,50
2,23434,51
12,23601,52
2,23776,53
2,24026,54
2,24285,55
2,24535,56
12,24702,57
2,24877,58
2,25127,59
2,25386,60
2,25636,61
12,25803,62
2,25978,63
2,26228,64
2,26487,65
2,26737,66
12,26904,67
2,27080,68
2,27330,69
2,27588,70
boundary,27821,71
2,27840,72
2,28099,73
2,28349,74
12,28516,75
2,28691,76
2,28941,77
2,29200,78
2,29450,79
12,29617,80
2,29792,81
2,30042,82
2,30301,83
2,30551,84
12,30718,85
2,30893,86
2,31143,87
2,31402,88
2,31652,89
12,31819,90
2,31995,91
2,32245,92
2,32503,93
2,32753,94
12,32920,95
2,33096,96
2,33346,97
2,33604,98
2,33854,99
12,34021,100
2,34197,101
2,34447,102
2,34706,103
2,34956,104
12,35123,105
2,35298,106
2,35548,107
2,35807,108
2,36057,109
2,36315,110
2,36566,111
keyboard0,43434,112
keyboard0,44309,113
11,45358,114
1,45533,115
1,45784,116
1,46042,117
1,46292,118
11,46459,119
1,46634,120
1,46885,121
1,47143,122
1,47393,123
11,47560,124
1,47735,125
1,47986,126
1,48245,127
1,48495,128
11,48662,129
1,48837,130
1,49087,131
1,49346,132
1,49596,133
11,49763,134
1,49938,135
1,50188,136
1,50447,137
1,50697,138
11,50864,139
1,51039,140
1,51289,141
1,51548,142
1,51798,143
11,51965,144
1,52140,145
1,52390,146
1,52649,147
1,52899,148
11,53066,149
1,53241,150
1,53491,151
1,53750,152
1,54000,153
11,54167,154
1,54342,155
1,54592,156
1,54851,157
1,55101,158
11,55268,159
1,55443,160
1,55693,161
1,55952,162
1,56202,163
11,56369,164
1,56545,165
1,56795,166
1,57053,167
1,57304,168
11,57470,169
1,57646,170
1,57896,171
1,58154,172
1,58405,173
11,58571,174
1,58747,175
1,58997,176
1,59256,177
1,59506,178
11,59673,179
1,59848,180
1,60098,181
1,60357,182
1,60607,183
11,60774,184
1,60949,185
1,61199,186
1,61458,187
1,61708,188
11,61875,189
1,62050,190
1,62301,191
1,62559,192
1,62809,193
11,62976,194
1,63151,195
1,63402,196
1,63660,197
1,63910,198
11,64077,199
1,64252,200
1,64503,201
1,64761,202
1,65012,203
11,65179,204
1,65353,205
1,65604,206
1,65862,207
1,66113,208
11,66280,209
1,66454,210
1,66705,211
1,66963,212
1,67214,213
11,67381,214
1,67556,215
1,67806,216
1,68065,217
1,68315,218
11,68482,219
1,68657,220
1,68907,221
1,69166,222
1,69416,223
11,69583,224
1,69758,225
1,70008,226
1,70267,227
1,70517,228
11,70684,229
1,70859,230
1,71109,231
1,71368,232
1,71618,233
11,71785,234
1,71960,235
1,72210,236
1,72469,237
1,72719,238
11,72886,239
1,73062,240
1,73312,241
1,73570,242
1,73820,243
11,73987,244
1,74163,245
1,74413,246
1,74672,247
1,74922,248
11,75089,249
1,75264,250
1,75514,251
1,75773,252
1,76023,253
11,76190,254
1,76365,255
1,76615,256
1,76874,257
1,77124,258
11,77291,259
1,77466,260
1,77716,261
1,77975,262
1,78225,263
1,78484,264
1,78734,265
13,83906,266
3,84081,267
3,84331,268
3,84590,269
3,84840,270
13,85007,271
3,85182,272
3,85433,273
3,85691,274
3,85941,275
13,86108,276
3,86283,277
3,86534,278
3,86792,279
3,87042,280
13,87209,281
3,87384,282
3,87635,283
3,87894,284
3,88144,285
13,88311,286
3,88485,287
3,88736,288
3,88995,289
3,89245,290
13,89412,291
3,89587,292
3,89837,293
3,90096,294
3,90346,295
13,90513,296
3,90688,297
3,90938,298
keyboard0,91110,299
3,91197,300
3,91447,301
13,91614,302
3,91789,303
3,92039,304
3,92298,305
3,92548,306
13,92715,307
3,92890,308
3,93140,309
3,93399,310
3,93649,311
keyboard0,93791,312
13,93816,313
3,93991,314
3,94241,315
3,94500,316
3,94750,317
13,94917,318
3,95092,319
3,95342,320
3,95601,321
3,95851,322
13,96018,323
3,96194,324
3,96444,325
3,96702,326
3,96952,327
13,97119,328
3,97295,329
3,97545,330
3,97803,331
3,98054,332
13,98220,333
3,98396,334
3,98646,335
3,98905,336
3,99155,337
13,99322,338
3,99497,339
3,99747,340
3,100006,341
3,100256,342
13,100423,343
3,100598,344
3,100848,345
3,101107,346
3,101357,347
13,101524,348
3,101699,349
3,101950,350
3,102208,351
3,102458,352
13,102625,353
3,102800,354
3,103051,355
3,103309,356
3,103559,357
13,103726,358
3,103901,359
3,104152,360
3,104410,361
3,104661,362
13,104827,363
3,105002,364
3,105253,365
3,105511,366
3,105762,367
13,105929,368
3,106104,369
3,106354,370
3,106612,371
3,106863,372
13,107030,373
3,107205,374
3,107455,375
3,107713,376
3,107964,377
13,108131,378
3,108306,379
3,108556,380
3,108815,381
3,109065,382
13,109232,383
3,109407,384
3,109657,385
3,109916,386
3,110166,387
13,110333,388
3,110508,389
3,110758,390
3,111018,391
3,111268,392
13,111434,393
3,111610,394
3,111860,395
3,112118,396
3,112368,397
13,112535,398
3,112711,399
3,112961,400
3,113219,401
3,113469,402
13,113636,403
3,113812,404
3,114062,405
3,114321,406
3,114571,407
13,114738,408
3,114913,409
3,115163,410
3,115422,411
3,115672,412
13,115839,413
3,116014,414
3,116264,415
3,116523,416
3,116773,417
3,117032,418
3,117282,419
keyboard0,120543,420
14,123088,421
4,123263,422
4,123513,423
4,123772,424
4,124022,425
14,124189,426
4,124364,427
4,124614,428
4,124873,429
4,125123,430
14,125290,431
4,125465,432
4,125715,433
4,125974,434
4,126224,435
14,126391,436
4,126566,437
4,126816,438
4,127075,439
4,127325,440
14,127492,441
4,127668,442
4,127918,443
4,128176,444
4,128426,445
14,128593,446
4,128769,447
4,129019,448
4,129277,449
4,129527,450
14,129694,451
4,129870,452
4,130120,453
4,130379,454
4,130629,455
14,130796,456
4,130971,457
4,131221,458
4,131480,459
4,131730,460
14,131897,461
4,132072,462
4,132322,463
4,132581,464
4,132831,465
14,132998,466
4,133173,467
4,133423,468
4,133682,469
4,133932,470
14,134099,471
4,134274,472
4,134525,473
4,134783,474
4,135033,475
14,135200,476
4,135375,477
4,135626,478
4,135884,479
4,136135,480
14,136301,481
4,136477,482
4,136727,483
4,136985,484
4,137236,485
14,137402,486
4,137577,487
keyboard0,137764,488
4,137828,489
4,138086,490
4,138337,491
14,138503,492
4,138679,493
4,138929,494
4,139187,495
4,139438,496
14,139605,497
4,139780,498
4,140030,499
4,140289,500
4,140539,501
14,140706,502
4,140881,503
4,141131,504
4,141390,505
4,141640,506
14,141807,507
4,141982,508
4,142232,509
4,142491,510
4,142741,511
14,142908,512
4,143083,513
4,143334,514
4,143592,515
4,143842,516
14,144009,517
4,144184,518
4,144435,519
4,144693,520
4,144943,521
14,145110,522
4,145286,523
4,145536,524
4,145795,525
4,146045,526
14,146212,527
4,146387,528
4,146637,529
4,146896,530
4,147146,531
14,147313,532
4,147488,533
4,147738,534
keyboard0,147839,535
4,147997,536
4,148247,537
14,148414,538
4,148589,539
4,148839,540
4,149098,541
4,149348,542
14,149515,543
4,149690,544
4,149940,545
4,150199,546
4,150449,547
14,150616,548
4,150791,549
4,151041,550
4,151300,551
4,151550,552
14,151717,553
4,151892,554
4,152142,555
4,152401,556
4,152651,557
14,152818,558
4,152993,559
4,153243,560
4,153502,561
keyboard0,153533,562
4,153753,563
14,153919,564
4,154095,565
4,154345,566
4,154603,567
4,154854,568
14,155020,569
4,155196,570
4,155446,571
4,155704,572
4,155955,573
4,156213,574
4,156464,575
15,161285,576
5,161460,577
5,161710,578
5,161969,579
5,162219,580
15,162386,581
5,162562,582
5,162812,583
5,163070,584
5,163321,585
15,163487,586
5,163663,587
5,163913,588
5,164171,589
5,164422,590
15,164588,591
5,164764,592
5,165014,593
5,165273,594
5,165523,595
15,165690,596
5,165865,597
5,166115,598
5,166374,599
5,166624,600
15,166791,601
5,166966,602
5,167216,603
5,167475,604
5,167725,605
15,167892,606
5,168067,607
5,168318,608
5,168576,609
5,168826,610
15,168993,611
5,169168,612
5,169419,613
5,169677,614
5,169927,615
15,170094,616
5,170269,617
5,170520,618
5,170778,619
keyboard0,170810,620
5,171029,621
15,171196,622
5,171370,623
5,171621,624
5,171879,625
5,172130,626
15,172297,627
5,172472,628
5,172722,629
5,172980,630
5,173231,631
15,173398,632
5,173573,633
5,173823,634
5,174082,635
5,174332,636
15,174499,637
5,174674,638
5,174924,639
5,175183,640
keyboard0,175392,641
5,175433,642
15,175600,643
5,175775,644
5,176025,645
5,176284,646
5,176534,647
15,176701,648
5,176876,649
5,177126,650
5,177385,651
5,177635,652
15,177802,653
5,177978,654
5,178228,655
5,178486,656
5,178736,657
15,178903,658
5,179079,659
5,179329,660
5,179587,661
5,179837,662
15,180004,663
5,180180,664
5,180430,665
5,180689,666
5,180939,667
15,181106,668
5,181281,669
5,181531,670
5,181790,671
5,182040,672
15,182207,673
5,182382,674
5,182632,675
5,182891,676
5,183141,677
15,183308,678
5,183483,679
5,183733,680
5,183992,681
5,184242,682
15,184409,683
5,184584,684
5,184834,685
5,185093,686
5,185343,687
15,185510,688
5,185685,689
5,185936,690
5,186194,691
5,186445,692
15,186611,693
5,186786,694
5,187037,695
5,187295,696
5,187546,697
15,187712,698
5,187887,699
5,188138,700
5,188396,701
5,188647,702
15,188813,703
5,188989,704
5,189239,705
5,189497,706
5,189748,707
15,189914,708
5,190090,709
5,190340,710
5,190598,711
5,190849,712
15,191016,713
5,191191,714
5,191441,715
5,191700,716
5,191950,717
15,192117,718
5,192292,719
5,192542,720
5,192801,721
5,193051,722
15,193218,723
5,193393,724
5,193643,725
5,193902,726
5,194152,727
5,194411,728
5,194661,729
16,200559,730
6,200734,731
6,200984,732
