type,latency,urevent
17,12787,1
12,12812,2
2,12988,3
2,13238,4
2,13496,5
2,13746,6
12,13913,7
2,14089,8
2,14339,9
2,14598,10
2,14848,11
12,15015,12
2,15190,13
2,15440,14
2,15699,15
2,15949,16
12,16116,17
2,16291,18
2,16541,19
2,16800,20
2,17050,21
12,17217,22
2,17392,23
2,17643,24
2,17901,25
2,18151,26
12,18318,27
2,18493,28
2,18744,29
2,19002,30
2,19252,31
12,19419,32
2,19594,33
2,19845,34
2,20103,35
2,20354,36
12,20520,37
2,20695,38
2,20946,39
2,21204,40
2,21455,41
12,21621,42
2,21796,43
2,22047,44
2,22305,45
2,22556,46
12,22722,47
2,22898,48
2,23148,49
2,23406,50
2,23657,51
12,23824,52
2,23999,53
2,24249,54
2,24507,55
2,24758,56
12,24925,57
2,25100,58
2,25350,59
2,25609,60
2,25859,61
12,26026,62
2,26201,63
2,26451,64
2,26710,65
2,26960,66
12,27127,67
2,27302,68
2,27552,69
2,27811,70
2,28061,71
12,28228,72
2,28404,73
2,28654,74
2,28912,75
2,29162,76
12,29329,77
2,29505,78
2,29755,79
2,30013,80
2,30263,81
12,30430,82
2,30606,83
2,30856,84
2,31115,85
2,31365,86
12,31532,87
2,31707,88
2,31957,89
2,32216,90
2,32466,91
12,32633,92
2,32808,93
2,33058,94
2,33317,95
2,33567,96
12,33734,97
2,33909,98
2,34159,99
2,34418,100
2,34668,101
12,34835,102
2,35011,103
2,35261,104
2,35519,105
2,35769,106
12,35936,107
2,36111,108
2,36361,109
2,36620,110
2,36870,111
12,37037,112
2,37212,113
2,37462,114
2,37721,115
2,37972,116
12,38138,117
2,38314,118
2,38564,119
2,38822,120
2,39073,121
12,39240,122
2,39415,123
2,39665,124
2,39923,125
2,40174,126
12,40340,127
2,40516,128
2,40766,129
2,41025,130
2,41275,131
12,41442,132
2,41617,133
2,41867,134
2,42126,135
2,42376,136
12,42543,137
2,42718,138
2,42969,139
2,43227,140
2,43477,141
12,43644,142
2,43819,143
2,44070,144
2,44328,145
2,44578,146
12,44745,147
2,44920,148
2,45171,149
2,45429,150
2,45679,151
2,45938,152
2,46188,153
11,55031,154
1,55206,155
1,55456,156
1,55715,157
1,55965,158
11,56132,159
1,56307,160
1,56557,161
1,56816,162
1,57066,163
11,57233,164
1,57408,165
1,57658,166
1,57917,167
1,58167,168
11,58334,169
1,58509,170
1,58759,171
1,59018,172
1,59268,173
11,59435,174
1,59610,175
1,59861,176
1,60119,177
1,60369,178
11,60536,179
1,60712,180
1,60962,181
1,61220,182
1,61470,183
11,61637,184
1,61813,185
1,62063,186
1,62322,187
1,62572,188
11,62739,189
1,62914,190
1,63164,191
1,63423,192
1,63673,193
11,63840,194
1,64015,195
1,64265,196
1,64524,197
1,64774,198
11,64941,199
1,65116,200
1,65367,201
1,65625,202
1,65875,203
11,66042,204
1,66217,205
1,66468,206
1,66726,207
1,66976,208
11,67143,209
1,67318,210
1,67569,211
1,67827,212
1,68078,213
11,68244,214
1,68419,215
1,68670,216
1,68928,217
1,69179,218
11,69345,219
1,69520,220
1,69771,221
1,70029,222
1,70280,223
11,70446,224
1,70622,225
1,70872,226
1,71130,227
1,71381,228
11,71548,229
1,71723,230
1,71973,231
1,72231,232
1,72482,233
11,72649,234
1,72824,235
1,73074,236
1,73333,237
1,73583,238
11,73750,239
1,73925,240
1,74175,241
1,74434,242
1,74684,243
11,74851,244
1,75026,245
1,75276,246
1,75535,247
1,75785,248
11,75952,249
1,76127,250
1,76378,251
1,76637,252
1,76887,253
11,77053,254
1,77229,255
1,77479,256
1,77737,257
1,77987,258
11,78154,259
1,78330,260
1,78580,261
1,78839,262
1,79089,263
11,79256,264
1,79431,265
1,79681,266
1,79940,267
1,80190,268
11,80357,269
1,80532,270
1,80782,271
1,81041,272
1,81291,273
11,81458,274
1,81633,275
1,81883,276
1,82142,277
1,82392,278
11,82559,279
1,82734,280
1,82984,281
1,83243,282
1,83493,283
11,83660,284
1,83835,285
1,84085,286
1,84344,287
1,84594,288
11,84761,289
1,84936,290
1,85186,291
1,85445,292
1,85696,293
11,85862,294
1,86038,295
1,86288,296
1,86546,297
1,86797,298
11,86963,299
1,87139,300
1,87389,301
1,87647,302
1,87898,303
1,88156,304
1,88407,305
13,93620,306
3,93796,307
3,94046,308
3,94304,309
3,94554,310
13,94721,311
3,94897,312
3,95147,313
3,95405,314
3,95656,315
13,95822,316
3,95998,317
3,96248,318
3,96507,319
3,96757,320
13,96924,321
3,97099,322
3,97349,323
3,97608,324
3,97858,325
13,98025,326
3,98200,327
3,98450,328
3,98709,329
3,98959,330
13,99126,331
3,99301,332
3,99552,333
3,99810,334
3,100060,335
13,100227,336
3,100402,337
3,100653,338
3,100911,339
3,101161,340
13,101328,341
3,101503,342
3,101754,343
3,102013,344
3,102263,345
13,102429,346
3,102604,347
3,102855,348
3,103113,349
3,103364,350
13,103531,351
3,103705,352
3,103956,353
3,104214,354
3,104465,355
13,104632,356
3,104807,357
3,105057,358
3,105315,359
3,105566,360
13,105733,361
3,105908,362
3,106158,363
3,106417,364
3,106667,365
13,106834,366
3,107009,367
3,107259,368
3,107518,369
3,107768,370
13,107935,371
3,108110,372
3,108360,373
3,108619,374
3,108869,375
13,109036,376
3,109211,377
3,109461,378
3,109721,379
3,109971,380
13,110138,381
3,110313,382
3,110563,383
3,110821,384
3,111071,385
13,111238,386
3,111414,387
3,111664,388
3,111923,389
3,112173,390
13,112340,391
3,112515,392
3,112765,393
3,113024,394
3,113274,395
13,113441,396
3,113616,397
3,113866,398
3,114125,399
3,114375,400
13,114542,401
3,114717,402
3,114967,403
3,115226,404
3,115476,405
13,115643,406
3,115818,407
3,116068,408
3,116327,409
3,116577,410
13,116744,411
3,116919,412
3,117169,413
3,117428,414
3,117679,415
13,117845,416
3,118020,417
3,118270,418
3,118529,419
3,118780,420
13,118946,421
3,119121,422
3,119372,423
3,119630,424
3,119881,425
13,120047,426
3,120223,427
3,120473,428
3,120731,429
3,120982,430
13,121148,431
3,121324,432
3,121574,433
3,121832,434
3,122083,435
13,122249,436
3,122425,437
3,122675,438
3,122934,439
3,123184,440
13,123351,441
3,123526,442
3,123776,443
3,124035,444
3,124285,445
13,124452,446
3,124627,447
3,124877,448
3,125136,449
3,125386,450
13,125553,451
3,125728,452
3,125979,453
3,126237,454
3,126487,455
3,126746,456
3,126996,457
14,132852,458
4,133028,459
4,133278,460
4,133536,461
4,133786,462
14,133953,463
4,134129,464
4,134379,465
4,134638,466
4,134888,467
14,135055,468
4,135230,469
4,135480,470
4,135739,471
4,135989,472
14,136156,473
4,136331,474
4,136581,475
4,136840,476
4,137090,477
14,137257,478
4,137432,479
4,137682,480
4,137941,481
4,138191,482
14,138358,483
4,138533,484
4,138783,485
4,139042,486
4,139292,487
14,139459,488
4,139634,489
4,139884,490
4,140143,491
4,140394,492
14,140560,493
4,140735,494
4,140985,495
4,141244,496
4,141495,497
14,141661,498
4,141836,499
4,142087,500
4,142345,501
4,142596,502
14,142762,503
4,142938,504
4,143188,505
4,143446,506
4,143697,507
14,143863,508
4,144039,509
4,144289,510
4,144547,511
4,144798,512
14,144964,513
4,145140,514
4,145390,515
4,145649,516
4,145899,517
14,146066,518
4,146241,519
4,146491,520
4,146750,521
4,147000,522
14,147167,523
4,147342,524
4,147592,525
4,147851,526
4,148101,527
14,148268,528
4,148443,529
4,148694,530
4,148952,531
4,149202,532
14,149369,533
4,149544,534
4,149795,535
4,150053,536
4,150303,537
14,150470,538
4,150645,539
4,150896,540
4,151155,541
4,151405,542
14,151572,543
4,151746,544
4,151997,545
4,152256,546
4,152506,547
14,152673,548
4,152848,549
4,153098,550
4,153357,551
4,153607,552
14,153774,553
4,153949,554
4,154199,555
4,154458,556
4,154708,557
14,154875,558
4,155050,559
4,155300,560
4,155559,561
4,155809,562
14,155976,563
4,156151,564
4,156401,565
4,156660,566
4,156910,567
14,157077,568
4,157252,569
4,157502,570
4,157761,571
4,158011,572
14,158178,573
4,158353,574
4,158604,575
4,158862,576
4,159112,577
14,159279,578
4,159455,579
4,159705,580
4,159963,581
4,160213,582
14,160380,583
4,160556,584
4,160806,585
4,161065,586
4,161315,587
14,161482,588
4,161657,589
4,161907,590
4,162166,591
4,162416,592
14,162583,593
4,162758,594
4,163008,595
4,163267,596
4,163517,597
14,163684,598
4,163859,599
4,164110,600
4,164368,601
4,164618,602
14,164785,603
4,164960,604
4,165211,605
4,165469,606
4,165719,607
4,165978,608
4,166228,609
15,171100,610
5,171275,611
5,171525,612
5,171784,613
5,172034,614
15,172201,615
5,172376,616
5,172626,617
5,172885,618
5,173135,619
15,173302,620
5,173477,621
5,173727,622
5,173986,623
5,174236,624
15,174403,625
5,174579,626
5,174829,627
5,175087,628
5,175337,629
15,175504,630
5,175680,631
5,175930,632
5,176188,633
5,176438,634
15,176605,635
5,176781,636
5,177031,637
5,177290,638
5,177540,639
15,177707,640
5,177882,641
5,178132,642
5,178391,643
5,178641,644
15,178808,645
5,178983,646
5,179233,647
5,179492,648
5,179742,649
15,179909,650
5,180084,651
5,180334,652
5,180593,653
5,180843,654
15,181010,655
5,181185,656
5,181435,657
5,181694,658
5,181944,659
15,182111,660
5,182286,661
5,182536,662
5,182795,663
5,183046,664
15,183212,665
5,183387,666
5,183638,667
5,183896,668
5,184147,669
15,184313,670
5,184489,671
5,184739,672
5,184997,673
5,185248,674
15,185414,675
5,185590,676
5,185840,677
5,186098,678
5,186349,679
15,186515,680
5,186691,681
5,186941,682
5,187200,683
5,187450,684
15,187617,685
5,187792,686
5,188042,687
5,188301,688
5,188551,689
15,188718,690
5,188893,691
5,189143,692
5,189402,693
5,189652,694
15,189819,695
5,189994,696
5,190245,697
5,190503,698
5,190753,699
15,190920,700
5,191095,701
5,191346,702
5,191604,703
5,191854,704
15,192021,705
5,192196,706
5,192447,707
5,192706,708
5,192956,709
15,193123,710
5,193297,711
5,193548,712
5,193807,713
5,194057,714
15,194224,715
5,194399,716
5,194649,717
5,194908,718
5,195158,719
15,195325,720
5,195500,721
5,195750,722
5,196009,723
5,196259,724
15,196426,725
5,196601,726
5,196851,727
5,197110,728
5,197360,729
15,197527,730
5,197703,731
5,197953,732
5,198211,733
5,198461,734
15,198628,735
5,198803,736
5,199053,737
5,199312,738
5,199562,739
15,199729,740
5,199904,741
5,200154,742
5,200413,743
5,200663,744
15,200830,745
5,201006,746
5,201256,747
5,201514,748
5,201764,749
15,201932,750
5,202107,751
5,202357,752
5,202615,753
5,202866,754
15,203032,755
5,203208,756
5,203458,757
5,203717,758
5,203967,759
5,204225,760
5,204476,761
16,210432,762
6,210607,763
6,210857,764
6,211116,765
6,211366,766
16,211533,767
6,211708,768
6,211959,769
6,212217,770
6,212467,771
16,212634,772
6,212809,773
6,213060,774
6,213318,775
6,213568,776
16,213735,777
6,213910,778
6,214161,779
6,214419,780
6,214670,781
16,214837,782
6,215011,783
6,215262,784
6,215521,785
6,215771,786
16,215938,787
6,216112,788
6,216363,789
6,216622,790
6,216872,791
16,217039,792
6,217214,793
6,217464,794
6,217723,795
6,217973,796
16,218140,797
6,218315,798
6,218565,799
6,218824,800
6,219074,801
16,219241,802
6,219416,803
6,219666,804
6,219925,805
6,220175,806
16,220342,807
6,220517,808
6,220767,809
6,221026,810
6,221276,811
16,221443,812
6,221618,813
6,221868,814
6,222127,815
6,222377,816
16,222544,817
6,222720,818
6,222970,819
6,223228,820
6,223478,821
16,223645,822
6,223821,823
6,224071,824
6,224329,825
6,224579,826
16,224746,827
6,224922,828
6,225172,829
6,225431,830
6,225681,831
16,225848,832
6,226023,833
6,226273,834
6,226532,835
6,226782,836
16,226949,837
6,227124,838
6,227374,839
6,227633,840
6,227883,841
16,228050,842
6,228225,843
6,228476,844
6,228734,845
6,228984,846
16,229151,847
6,229326,848
6,229577,849
6,229835,850
6,230085,851
16,230252,852
6,230427,853
6,230678,854
6,230936,855
6,231187,856
16,231353,857
6,231528,858
6,231779,859
6,232037,860
6,232288,861
16,232454,862
6,232630,863
6,232880,864
6,233138,865
6,233389,866
16,233556,867
6,233731,868
6,233981,869
6,234239,870
6,234490,871
16,234657,872
6,234832,873
6,235082,874
6,235341,875
6,235591,876
16,235758,877
6,235933,878
6,236183,879
6,236442,880
6,236692,881
16,236859,882
6,237034,883
6,237284,884
6,237543,885
6,237793,886
16,237960,887
6,238135,888
6,238386,889
6,238644,890
6,238894,891
16,239061,892
6,239237,893
6,239487,894
6,239745,895
6,239995,896
16,240162,897
6,240338,898
6,240588,899
6,240847,900
6,241097,901
16,241264,902
6,241439,903
6,241689,904
6,241948,905
6,242198,906
16,242365,907
6,242540,908
6,242790,909
6,243049,910
6,243299,911
6,243558,912
6,243808,913
17,243975,914
