type,latency,urevent
boundary,1181,1
17,13499,2
12,13524,3
2,13700,4
2,13950,5
2,14208,6
2,14459,7
12,14625,8
2,14801,9
2,15051,10
2,15310,11
2,15560,12
12,15727,13
2,15902,14
keyboard0,15963,15
keyboard0,16057,16
2,16152,17
2,16411,18
2,16661,19
12,16828,20
2,17003,21
2,17253,22
2,17512,23
2,17762,24
12,17929,25
2,18104,26
2,18355,27
2,18613,28
2,18863,29
12,19030,30
2,19205,31
2,19456,32
2,19714,33
2,19964,34
12,20131,35
2,20306,36
2,20557,37
2,20815,38
2,21066,39
12,21233,40
2,21407,41
2,21658,42
2,21916,43
2,22167,44
12,22334,45
2,22508,46
2,22759,47
2,23018,48
2,23268,49
12,23435,50
2,23610,51
2,23860,52
2,24119,53
2,24369,54
12,24536,55
2,24711,56
2,24961,57
2,25220,58
2,25470,59
12,25637,60
2,25812,61
2,26062,62
2,26321,63
2,26571,64
12,26739,65
2,26913,66
2,27163,67
2,27422,68
2,27672,69
12,27839,70
2,28014,71
2,28264,72
2,28523,73
2,28773,74
12,28940,75
2,29116,76
2,29366,77
2,29624,78
2,29874,79
12,30041,80
2,30217,81
2,30467,82
2,30725,83
2,30976,84
12,31142,85
2,31318,86
2,31568,87
2,31827,88
2,32077,89
12,32244,90
2,32419,91
2,32669,92
2,32928,93
2,33178,94
12,33345,95
2,33520,96
2,33770,97
2,34029,98
2,34279,99
12,34446,100
2,34621,101
2,34872,102
2,35130,103
2,35380,104
12,35547,105
2,35722,106
2,35973,107
2,36231,108
2,36481,109
12,36648,110
2,36823,111
2,37074,112
2,37332,113
2,37583,114
12,37750,115
2,37924,116
2,38175,117
2,38433,118
2,38684,119
12,38851,120
2,39025,121
2,39276,122
2,39534,123
2,39785,124
12,39952,125
2,40127,126
2,40377,127
2,40636,128
2,40886,129
12,41053,130
2,41228,131
2,41478,132
2,41737,133
2,41987,134
12,42154,135
2,42329,136
2,42579,137
2,42838,138
2,43088,139
12,43255,140
2,43430,141
2,43680,142
2,43939,143
2,44189,144
12,44356,145
2,44531,146
2,44781,147
2,45040,148
2,45290,149
12,45457,150
2,45633,151
2,45883,152
2,46141,153
2,46391,154
2,46650,155
2,46901,156
11,55693,157
1,55868,158
1,56118,159
1,56377,160
1,56627,161
11,56794,162
1,56969,163
1,57219,164
1,57478,165
1,57728,166
11,57895,167
1,58070,168
1,58320,169
1,58579,170
1,58829,171
11,58996,172
1,59171,173
1,59421,174
1,59680,175
1,59930,176
11,60097,177
1,60273,178
1,60523,179
1,60781,180
1,61031,181
11,61198,182
1,61374,183
1,61626,184
1,61885,185
1,62135,186
11,62302,187
1,62477,188
1,62727,189
1,62986,190
1,63236,191
11,63403,192
1,63578,193
1,63828,194
1,64087,195
1,64337,196
11,64504,197
1,64679,198
1,64929,199
1,65188,200
1,65438,201
11,65605,202
1,65781,203
1,66031,204
1,66289,205
1,66539,206
11,66706,207
1,66882,208
1,67132,209
1,67390,210
1,67640,211
11,67807,212
1,67983,213
1,68233,214
1,68491,215
1,68741,216
11,68908,217
1,69084,218
1,69334,219
1,69593,220
1,69844,221
11,70010,222
1,70185,223
1,70435,224
1,70694,225
1,70944,226
11,71111,227
1,71286,228
1,71536,229
1,71795,230
1,72045,231
11,72212,232
1,72387,233
1,72638,234
1,72896,235
1,73146,236
11,73313,237
1,73488,238
1,73739,239
1,73997,240
1,74247,241
11,74414,242
1,74589,243
1,74840,244
1,75098,245
1,75349,246
11,75515,247
1,75690,248
1,75941,249
1,76199,250
1,76450,251
11,76617,252
1,76791,253
1,77042,254
1,77300,255
1,77551,256
11,77718,257
1,77893,258
1,78143,259
1,78401,260
1,78652,261
11,78819,262
1,78994,263
1,79244,264
1,79503,265
1,79753,266
11,79920,267
1,80095,268
1,80345,269
1,80604,270
1,80854,271
11,81021,272
1,81196,273
1,81446,274
1,81705,275
1,81955,276
11,82122,277
1,82297,278
1,82547,279
1,82806,280
1,83056,281
11,83223,282
1,83399,283
1,83649,284
1,83907,285
1,84157,286
11,84324,287
1,84500,288
1,84750,289
1,85008,290
1,85258,291
11,85425,292
1,85601,293
1,85851,294
1,86110,295
1,86360,296
11,86527,297
1,86702,298
1,86952,299
1,87211,300
1,87461,301
11,87628,302
1,87803,303
1,88053,304
1,88312,305
1,88562,306
1,88821,307
1,89071,308
13,94234,309
3,94410,310
3,94660,311
3,94918,312
3,95169,313
13,95336,314
3,95511,315
3,95761,316
3,96019,317
3,96270,318
13,96437,319
3,96612,320
3,96862,321
3,97121,322
3,97371,323
13,97538,324
3,97713,325
3,97963,326
3,98222,327
3,98472,328
13,98639,329
3,98814,330
3,99064,331
3,99324,332
3,99574,333
13,99740,334
3,99916,335
3,100166,336
3,100424,337
3,100674,338
13,100841,339
3,101017,340
3,101267,341
3,101525,342
3,101775,343
13,101942,344
3,102118,345
3,102368,346
3,102627,347
3,102877,348
13,103044,349
3,103219,350
3,103469,351
3,103728,352
3,103978,353
13,104145,354
3,104320,355
3,104570,356
3,104829,357
3,105079,358
13,105246,359
3,105421,360
3,105671,361
3,105930,362
3,106180,363
13,106347,364
3,106522,365
3,106772,366
3,107031,367
3,107282,368
13,107448,369
3,107623,370
3,107873,371
3,108132,372
3,108383,373
13,108549,374
3,108724,375
3,108975,376
3,109233,377
3,109484,378
13,109650,379
3,109825,380
3,110076,381
3,110334,382
3,110585,383
13,110751,384
3,110927,385
3,111177,386
3,111435,387
3,111686,388
13,111852,389
3,112028,390
3,112278,391
3,112536,392
3,112787,393
13,112953,394
3,113129,395
3,113379,396
3,113638,397
3,113888,398
13,114055,399
3,114230,400
3,114480,401
3,114739,402
3,114989,403
13,115156,404
3,115331,405
3,115581,406
3,115840,407
3,116090,408
13,116257,409
3,116432,410
3,116683,411
3,116941,412
3,117191,413
13,117358,414
3,117533,415
3,117784,416
3,118042,417
3,118292,418
13,118459,419
3,118635,420
3,118885,421
3,119144,422
3,119394,423
13,119561,424
3,119736,425
3,119986,426
3,120245,427
3,120495,428
13,120662,429
3,120837,430
3,121087,431
3,121346,432
3,121596,433
13,121763,434
3,121938,435
3,122188,436
3,122447,437
3,122697,438
13,122864,439
3,123039,440
3,123289,441
3,123548,442
3,123798,443
13,123965,444
3,124140,445
3,124390,446
3,124649,447
3,124899,448
13,125066,449
3,125241,450
3,125491,451
3,125750,452
3,126001,453
13,126167,454
3,126342,455
3,126592,456
3,126851,457
3,127102,458
3,127360,459
3,127611,460
14,133425,461
4,133600,462
4,133850,463
4,134109,464
4,134359,465
14,134526,466
4,134701,467
4,134951,468
4,135210,469
4,135460,470
14,135627,471
4,135802,472
4,136052,473
4,136311,474
4,136561,475
14,136728,476
4,136903,477
4,137154,478
4,137412,479
4,137663,480
14,137829,481
4,138004,482
4,138255,483
4,138513,484
4,138764,485
14,138930,486
4,139105,487
4,139356,488
4,139614,489
4,139865,490
14,140031,491
4,140207,492
4,140457,493
4,140715,494
4,140966,495
14,141132,496
4,141308,497
4,141558,498
4,141816,499
4,142067,500
14,142234,501
4,142409,502
4,142659,503
4,142918,504
4,143168,505
14,143335,506
4,143510,507
4,143760,508
4,144019,509
4,144269,510
14,144436,511
4,144611,512
4,144861,513
4,145120,514
4,145370,515
14,145537,516
4,145712,517
4,145963,518
4,146221,519
4,146471,520
14,146638,521
4,146814,522
4,147064,523
4,147322,524
4,147572,525
14,147739,526
4,147915,527
4,148165,528
4,148424,529
4,148674,530
14,148841,531
4,149016,532
4,149266,533
4,149525,534
4,149775,535
14,149942,536
4,150117,537
4,150367,538
4,150626,539
4,150876,540
14,151043,541
4,151218,542
4,151468,543
4,151727,544
4,151977,545
14,152144,546
4,152319,547
4,152569,548
4,152828,549
4,153078,550
14,153245,551
4,153420,552
4,153670,553
4,153929,554
4,154180,555
14,154346,556
4,154521,557
4,154771,558
4,155030,559
4,155281,560
14,155447,561
4,155622,562
4,155873,563
4,156131,564
4,156382,565
14,156548,566
4,156724,567
4,156974,568
4,157232,569
4,157483,570
14,157649,571
4,157825,572
4,158075,573
4,158333,574
4,158584,575
14,158750,576
4,158926,577
4,159176,578
4,159435,579
4,159685,580
14,159852,581
4,160027,582
4,160277,583
4,160536,584
4,160786,585
14,160953,586
4,161128,587
4,161378,588
4,161637,589
4,161888,590
14,162054,591
4,162229,592
4,162480,593
4,162738,594
4,162988,595
14,163155,596
4,163330,597
4,163581,598
4,163839,599
4,164089,600
14,164256,601
4,164431,602
4,164682,603
4,164941,604
4,165191,605
14,165358,606
4,165533,607
4,165783,608
4,166042,609
4,166292,610
4,166550,611
4,166800,612
keyboard0,167306,613
15,171639,614
5,171814,615
5,172064,616
5,172323,617
5,172573,618
15,172740,619
5,172915,620
keyboard0,172943,621
5,173165,622
5,173424,623
5,173674,624
15,173841,625
5,174016,626
5,174266,627
5,174525,628
5,174775,629
15,174942,630
5,175118,631
5,175368,632
5,175626,633
5,175876,634
15,176043,635
5,176219,636
5,176469,637
5,176727,638
5,176977,639
15,177144,640
5,177320,641
5,177570,642
5,177829,643
5,178079,644
15,178246,645
5,178421,646
5,178671,647
5,178930,648
5,179180,649
15,179347,650
5,179522,651
5,179772,652
5,180031,653
5,180281,654
15,180448,655
5,180623,656
5,180874,657
5,181132,658
5,181382,659
15,181549,660
5,181724,661
5,181975,662
5,182233,663
5,182483,664
15,182650,665
5,182826,666
5,183076,667
5,183334,668
5,183585,669
15,183752,670
5,183926,671
5,184177,672
5,184435,673
5,184686,674
