type,latency,urevent
keyboard0,18616,1
keyboard0,20419,2
17,26664,3
11,26689,4
1,26864,5
1,27115,6
1,27373,7
1,27623,8
11,27790,9
1,27965,10
1,28216,11
1,28475,12
1,28725,13
11,28892,14
1,29066,15
1,29317,16
1,29576,17
1,29826,18
11,29993,19
1,30168,20
1,30418,21
1,30677,22
1,30927,23
11,31094,24
1,31269,25
1,31519,26
1,31778,27
1,32028,28
11,32195,29
1,32370,30
1,32620,31
1,32879,32
1,33129,33
keyboard0,33210,34
11,33296,35
1,33471,36
1,33721,37
1,33980,38
1,34230,39
11,34397,40
1,34572,41
1,34822,42
1,35081,43
1,35331,44
keyboard0,35428,45
11,35498,46
1,35673,47
1,35923,48
1,36182,49
1,36432,50
11,36599,51
1,36775,52
1,37025,53
1,37283,54
1,37534,55
11,37700,56
1,37876,57
1,38126,58
1,38384,59
1,38635,60
11,38801,61
1,38977,62
1,39227,63
1,39486,64
1,39736,65
11,39903,66
1,40078,67
1,40328,68
1,40587,69
1,40837,70
11,41004,71
1,41179,72
1,41429,73
1,41688,74
1,41938,75
11,42105,76
1,42280,77
1,42531,78
1,42789,79
1,43039,80
11,43206,81
1,43381,82
1,43632,83
1,43890,84
1,44140,85
11,44307,86
1,44482,87
1,44733,88
1,44991,89
1,45242,90
11,45409,91
1,45583,92
1,45834,93
1,46092,94
1,46343,95
11,46510,96
1,46684,97
1,46935,98
1,47194,99
1,47444,100
11,47611,101
1,47786,102
1,48036,103
1,48295,104
1,48545,105
11,48712,106
1,48887,107
1,49137,108
1,49396,109
1,49646,110
11,49813,111
1,49988,112
1,50238,113
1,50497,114
1,50747,115
11,50914,116
1,51089,117
1,51339,118
1,51598,119
1,51848,120
11,52015,121
1,52190,122
1,52440,123
1,52699,124
1,52949,125
11,53116,126
1,53292,127
1,53542,128
keyboard0,53754,129
1,53800,130
1,54050,131
11,54217,132
1,54393,133
keyboard0,54437,134
1,54643,135
1,54901,136
1,55151,137
11,55318,138
1,55494,139
1,55744,140
1,56003,141
1,56253,142
11,56420,143
1,56595,144
1,56845,145
1,57104,146
1,57354,147
11,57521,148
1,57696,149
1,57946,150
1,58205,151
1,58455,152
11,58622,153
1,58797,154
1,59048,155
1,59306,156
1,59557,157
1,59815,158
1,60065,159
12,73245,160
2,73420,161
2,73670,162
2,73929,163
2,74180,164
12,74346,165
2,74522,166
2,74772,167
2,75030,168
2,75281,169
12,75447,170
2,75623,171
2,75873,172
2,76131,173
2,76382,174
12,76548,175
2,76724,176
2,76974,177
2,77233,178
2,77483,179
12,77650,180
2,77825,181
2,78075,182
2,78334,183
2,78584,184
12,78751,185
2,78926,186
2,79176,187
2,79435,188
2,79685,189
12,79852,190
2,80027,191
2,80278,192
2,80536,193
2,80786,194
12,80953,195
2,81128,196
2,81379,197
2,81637,198
2,81887,199
12,82054,200
2,82229,201
2,82480,202
2,82739,203
2,82989,204
12,83156,205
2,83330,206
2,83581,207
2,83840,208
2,84090,209
12,84257,210
2,84432,211
2,84682,212
2,84941,213
2,85191,214
12,85358,215
2,85533,216
2,85783,217
2,86042,218
2,86292,219
12,86459,220
2,86634,221
2,86884,222
2,87143,223
2,87393,224
12,87560,225
2,87735,226
2,87985,227
2,88244,228
2,88494,229
12,88662,230
2,88836,231
2,89086,232
2,89345,233
2,89595,234
12,89762,235
2,89937,236
2,90187,237
2,90446,238
2,90696,239
12,90863,240
2,91039,241
2,91289,242
2,91547,243
2,91798,244
12,91964,245
2,92140,246
2,92390,247
2,92648,248
2,92899,249
12,93065,250
2,93241,251
2,93491,252
2,93750,253
2,94000,254
12,94167,255
2,94342,256
2,94592,257
2,94851,258
